drugbank_id 	 rxnorm_cui
DB01057	204232
DB01057	3740
DB01058	204264
DB01058	8628
DB01059	7517
DB01059	215997
DB01060	267360
DB01060	405002
DB01060	10835
DB01060	220466
DB01060	17802
DB01060	723
DB01060	1297882
DB01060	133008
DB01060	203169
DB01061	9632
DB01061	1266
DB01061	203836
DB01062	54251
DB01062	32675
DB01062	151651
DB01063	16735
DB01063	91127
DB01064	6054
DB01064	152343
DB01064	152011
DB01064	82030
DB01064	82031
DB01065	6711
DB01066	83682
DB01066	72611
DB01067	203679
DB01067	151822
DB01067	4821
DB01068	202587
DB01068	2598
DB01069	8745
DB01069	142445
DB01070	1551648
DB01070	3429
DB01070	151386
DB01071	29528
DB01071	1842933
DB01072	343047
DB01072	1826938
DB01072	358299
DB01073	24698
DB01073	25102
DB01074	8050
DB01075	219903
DB01075	215595
DB01075	215596
DB01075	3498
DB01075	217674
DB01075	216655
DB01075	82004
DB01075	1464072
DB01075	1362
DB01075	219896
DB01075	701812
DB01075	217286
DB01076	83367
DB01076	83366
DB01076	1824925
DB01076	1297766
DB01076	220456
DB01077	151629
DB01077	42682
DB01077	9872
DB01077	1356715
DB01078	3248
DB01079	339270
DB01079	339855
DB01079	139778
DB01080	14851
DB01080	152332
DB01081	3500
DB01081	82005
DB01082	10109
DB01082	10110
DB01083	37925
DB01083	226918
DB01084	221094
DB01084	28144
DB01085	219252
DB01085	103244
DB01085	235426
DB01085	8328
DB01086	1049105
DB01086	215255
DB01086	216489
DB01086	1399
DB01086	606928
DB01087	8689
DB01087	1824651
DB01087	8687
DB01088	40138
DB01089	217493
DB01089	1820068
DB01089	1845987
DB01089	62174
DB01089	1818451
DB01090	8005
DB01090	8006
DB01091	236558
DB01091	47461
DB01092	1835483
DB01092	1816986
DB01092	7762
DB01093	3455
DB01094	1314255
DB01095	72875
DB01095	41127
DB01096	220752
DB01096	1843007
DB01096	7778
DB01097	27169
DB01097	215393
DB01098	301542
DB01098	323828
DB01099	4451
DB01099	227633
DB01100	8331
DB01101	194000
DB01101	220961
DB01102	217281
DB01102	61609
DB01102	236829
DB01103	9061
DB01104	36437
DB01104	155137
DB01104	82728
DB01105	1845009
DB01105	36514
DB01105	1294535
DB01105	221160
DB01106	28627
DB01106	1294532
DB01106	72323
DB01107	6910
DB01107	204352
DB01108	152068
DB01108	38668
DB01109	358252
DB01109	1036221
DB01109	203452
DB01109	203450
DB01109	20044
DB01109	5224
DB01109	314659
DB01109	9877
DB01109	1817122
DB01109	235473
DB01110	151836
DB01110	1845107
DB01110	358859
DB01110	6932
DB01110	151579
DB01110	1836347
DB01110	221001
DB01110	93352
DB01110	42790
DB01111	2708
DB01111	48305
DB01112	204144
DB01112	227603
DB01112	2194
DB01112	11415
DB01112	20493
DB01113	219117
DB01113	1847692
DB01113	158387
DB01113	7895
DB01113	1543555
DB01113	203132
DB01113	219104
DB01114	142429
DB01114	202384
DB01114	221074
DB01114	221075
DB01114	2400
DB01114	2401
DB01114	216015
DB01115	151131
DB01115	1842066
DB01115	151158
DB01115	1819978
DB01115	203423
DB01115	1824889
DB01115	7417
DB01115	491311
DB01115	1838998
DB01116	38680
DB01116	203528
DB01116	10828
DB01117	60212
DB01117	114972
DB01117	1805521
DB01117	1851293
DB01118	203114
DB01118	703
DB01119	202594
DB01119	1842231
DB01119	3327
DB01120	4816
DB01121	204310
DB01121	33253
DB01122	623
DB01122	468764
DB01122	624
DB01123	8723
DB01123	8724
DB01124	221173
DB01124	10635
DB01124	203681
DB01125	218401
DB01125	17941
DB01126	228790
DB01127	151688
DB01127	142434
DB01127	220001
DB01127	8093
DB01127	3743
DB01128	83008
DB01129	114979
DB01129	226868
DB01129	226872
DB01129	183877
DB01130	34369
DB01131	2382
DB01131	142428
DB01131	81978
DB01132	33738
DB01132	259319
DB01133	11476
DB01133	83153
DB01133	57230
DB01133	152764
DB01134	22537
DB01135	49275
DB01136	1850089
DB01136	668310
DB01136	20352
DB01137	82122
DB01138	10205
DB01138	151361
DB01139	2238
DB01139	227542
DB01139	42562
DB01139	1294563
DB01140	204175
DB01140	1545975
DB01140	2177
DB01140	1297878
DB01141	487070
DB01141	583520
DB01141	325887
DB01142	1833790
DB01142	3638
DB01142	9801
DB01142	224914
DB01142	224915
DB01142	203179
DB01143	1545987
DB01143	1454144
DB01143	151722
DB01143	4126
DB01144	3353
DB01145	56807
DB01145	37396
DB01146	510
DB01146	203155
DB01146	1297244
DB01146	23386
DB01147	1043213
DB01147	203514
DB01147	9864
DB01147	2625
DB01148	4440
DB01148	142437
DB01148	11048
DB01149	151679
DB01149	31565
DB01149	236082
DB01150	19552
DB01150	1546020
DB01150	224901
DB01151	8078
DB01151	3247
DB01151	203174
DB01152	1960
DB01153	36435
DB01153	1818036
DB01153	236601
DB01153	405050
DB01154	10464
DB01154	203201
DB01155	1823441
DB01155	138099
DB01155	402429
DB01156	993548
DB01156	1232586
DB01156	203204
DB01156	42347
DB01157	38725
DB01157	202983
DB01157	42333
DB01158	19685
DB01158	203541
DB01158	1737
DB01159	1302180
DB01159	1831505
DB01159	1841268
DB01159	204237
DB01159	5095
DB01159	1821000
DB01159	1835468
DB01160	203645
DB01160	23321
DB01161	20859
DB01161	53616
DB01162	235224
DB01162	151882
DB01162	37798
DB01163	626
DB01164	1667640
DB01164	221068
DB01164	1901
DB01165	202458
DB01165	7623
DB01165	235854
DB01166	21107
DB01167	28031
DB01167	1843430
DB01167	202826
DB01168	8702
DB01168	203800
DB01168	66925
DB01169	18330
DB01170	5036
DB01170	203181
DB01170	82023
DB01170	203673
DB01171	30121
DB01171	228046
DB01172	6099
DB01172	1727573
DB01172	6101
DB01172	203183
DB01173	218539
DB01173	7715
DB01173	218938
DB01173	217143
DB01173	7716
DB01173	155039
DB01173	215557
DB01173	202723
DB01173	352431
DB01173	151441
DB01173	218396
DB01174	8134
DB01174	82077
DB01174	847470
DB01175	353108
DB01175	321988
DB01176	202968
DB01176	91071
DB01176	2977
DB01176	202967
DB01176	155017
DB01177	82124
DB01177	224952
DB01177	5650
DB01178	152439
DB01178	2373
DB01179	203492
DB01179	8463
DB01180	1826821
DB01180	9259
DB01181	5657
DB01181	152062
DB01182	8754
DB01182	203135
DB01183	203192
DB01183	197117
DB01183	7242
DB01183	1010598
DB01184	203007
DB01184	3626
DB01185	4494
DB01186	8048
DB01186	203553
DB01186	8047
DB01187	5968
DB01188	52172
DB01188	21090
DB01189	27340
DB01189	152394
DB01190	91075
DB01190	797272
DB01190	2582
DB01190	202862
DB01190	81982
DB01191	151304
DB01191	3268
DB01191	224907
DB01192	7814
DB01192	977966
DB01192	82064
DB01192	643147
DB01193	142130
DB01193	149
DB01194	194881
DB01194	194882
DB01195	152403
DB01195	4441
DB01195	1846567
DB01195	1836768
DB01195	42686
DB01196	4089
DB01196	4082
DB01196	105556
DB01197	1834860
DB01197	1998
DB01197	151294
DB01197	1852389
DB01197	227381
DB01197	1839649
DB01197	1831816
DB01197	1827695
DB01197	151482
DB01197	1842309
DB01197	1840395
DB01197	1816549
DB01197	1844596
DB01197	1852868
DB01198	40001
DB01198	152527
DB01199	10917
DB01200	1760
DB01200	142426
DB01201	262139
DB01201	35617
DB01202	114477
DB01203	151549
DB01203	7226
DB01204	203129
DB01204	7005
DB01205	1806637
DB01205	4457
DB01205	1806638
DB01206	202466
DB01206	197284
DB01206	470283
DB01206	202465
DB01206	6466
DB01207	55420
DB01207	35262
DB01208	220989
DB01208	18469
DB01209	216364
DB01209	22713
DB01210	470229
DB01210	227212
DB01210	1813
DB01211	168118
DB01211	21212
DB01211	153152
DB01212	2193
DB01212	9449
DB01212	203172
DB01213	15226
DB01213	157817
DB01214	314731
DB01214	10824
DB01214	218896
DB01215	4077
DB01215	219469
DB01216	25025
DB01217	84857
DB01218	58130
DB01218	50749
DB01218	151844
DB01219	3104
DB01219	3105
DB01219	3106
DB01219	1840891
DB01219	1849849
DB01220	35619
DB01220	1848054
DB01220	1843306
DB01220	1842241
DB01221	203184
DB01221	6130
DB01221	1368270
DB01221	204203
DB01221	40173
DB01222	196488
DB01222	153171
DB01222	196487
DB01222	19831
DB01223	382166
DB01223	203504
DB01223	689
DB01223	220498
DB01223	1298965
DB01224	221153
DB01224	1842857
DB01224	51272
DB01225	196475
DB01225	67108
DB01225	221095
DB01226	30077
DB01226	52796
DB01227	1437705
DB01227	237005
DB01227	82043
DB01227	218943
DB01228	42368
DB01228	281611
DB01229	284817
DB01229	56946
DB01229	196466
DB01230	216304
DB01230	7966
DB01231	23370
DB01231	47877
DB01231	58010
DB01232	859857
DB01232	83395
DB01232	217197
DB01233	71504
DB01233	6915
DB01233	863583
DB01233	267036
DB01233	202946
DB01234	22690
DB01234	48933
DB01234	227682
DB01234	235486
DB01234	3264
DB01235	216725
DB01235	6375
DB01236	36453
DB01237	91065
DB01237	19759
DB01238	1839953
DB01238	352393
DB01238	1849118
DB01238	89013
DB01238	1673265
DB01239	2406
DB01239	262403
DB01240	104463
DB01240	1848704
DB01240	8814
DB01240	114221
DB01241	202999
DB01241	4719
DB01242	81984
DB01242	2597
DB01243	20875
DB01243	215867
DB01244	1436
DB01244	66974
DB01244	66977
DB01244	235752
DB01245	22372
DB01245	48787
DB01246	152488
DB01246	10825
DB01246	164308
DB01246	468738
DB01247	6011
DB01247	152005
DB01248	72962
DB01248	1299922
DB01249	27729
DB01250	32385
DB01250	104123
DB01250	49131
DB01251	196486
DB01251	25793
DB01252	274598
DB01253	24313
DB01253	49708
DB01253	4021
DB01254	1546019
DB01254	475342
DB01255	673579
DB01255	700810
DB01255	677761
DB01256	642274
DB01257	591781
DB01259	481474
DB01259	480167
DB01259	452996
DB01259	659616
DB01260	216501
DB01260	3254
DB01260	258344
DB01261	587432
DB01261	593411
DB01261	621590
DB01262	15657
DB01263	282446
DB01264	644682
DB01264	460132
DB01265	474128
DB01266	753346
DB01266	672645
DB01267	858045
DB01267	686438
DB01267	679314
DB01267	68819
DB01268	357977
DB01268	616275
DB01269	263034
DB01270	595060
DB01271	5654
DB01271	644101
DB01272	659120
DB01272	629565
DB01272	575
DB01272	4199
DB01273	591622
DB01273	636674
DB01274	304962
DB01274	668284
DB01275	82027
DB01275	5470
DB01276	60548
DB01276	356295
DB01276	604751
DB01276	1242964
DB01277	631655
DB01277	274403
DB01277	5869
DB01277	616877
DB01278	356773
DB01278	139953
DB01278	356774
DB01279	578033
DB01280	274771
DB01280	613324
DB01281	614391
DB01282	20218
DB01283	358327
DB01283	357902
DB01283	358326
DB01284	2890
DB01284	236115
DB01285	1464109
DB01285	1842391
DB01285	1040019
DB01285	993097
DB01285	376
DB01288	4333
DB01288	203124
DB01289	25795
DB01289	55798
DB01289	1834163
DB01289	1850042
DB01291	218247
DB01291	218246
DB01291	33767
DB01291	221142
DB01294	219256
DB01294	19478
DB01295	19263
DB01296	4845
DB01296	4847
DB01297	1849529
DB01297	8620
DB01298	78902
DB01298	1827726
DB01299	10173
DB01301	1844469
DB01301	262424
DB01301	9462
DB01303	20976
DB01303	151510
DB01306	834992
DB01306	379750
DB01306	51428
DB01306	658226
DB01307	670352
DB01307	139825
DB01307	835227
DB01309	400008
DB01319	358262
DB01319	436933
DB01319	402365
DB01320	134860
DB01320	72236
DB01320	82806
DB01321	1825164
DB01321	6084
DB01322	285228
DB01323	1310069
DB01323	1874753
DB01323	258326
DB01324	8565
DB01324	224931
DB01325	1846779
DB01325	59743
DB01326	203481
DB01326	20473
DB01326	2178
DB01326	1815287
DB01326	203480
DB01327	203483
DB01327	2180
DB01327	203171
DB01327	203487
DB01328	2183
DB01328	266801
DB01328	227264
DB01329	227214
DB01329	227213
DB01329	2184
DB01330	203141
DB01330	2187
DB01330	2185
DB01331	203791
DB01331	2189
DB01331	203118
DB01331	1843585
DB01332	2192
DB01332	203551
DB01332	82126
DB01333	2239
DB01333	202970
DB01333	225081
DB01333	1852612
DB01333	225091
DB01336	29950
DB01336	23290
DB01337	7883
DB01337	7884
DB01337	7951
DB01338	33742
DB01338	66983
DB01338	66982
DB01339	71535
DB01339	11153
DB01340	152491
DB01340	21102
DB01340	266710
DB01344	1546436
DB01344	1546437
DB01344	115452
DB01345	8588
DB01345	54987
DB01345	1551664
DB01345	34323
DB01345	91206
DB01346	1853438
DB01348	36908
DB01348	497472
DB01348	498826
DB01349	83935
DB01349	190247
DB01351	151348
DB01351	1314242
DB01351	1324
DB01351	719
DB01351	1829886
DB01352	1842591
DB01352	17381
DB01353	152372
DB01353	19874
DB01353	1845961
DB01354	1840046
DB01354	288666
DB01354	5251
DB01354	1853013
DB01355	5302
DB01356	1298832
DB01356	1546265
DB01356	52105
DB01356	28817
DB01356	42351
DB01356	203323
DB01356	1428998
DB01356	6448
DB01357	6782
DB01359	93113
DB01359	82070
DB01359	5417
DB01359	7973
DB01362	5956
DB01363	120451
DB01363	265863
DB01364	3966
DB01364	91165
DB01364	91166
DB01365	6756
DB01365	82042
DB01366	34530
DB01367	577300
DB01367	134748
DB01369	229367
DB01370	17618
DB01370	1311504
DB01370	17609
DB01373	1033127
DB01373	1895
DB01373	1444868
DB01373	1551645
DB01375	46243
DB01377	6582
DB01377	1843221
DB01378	1551655
DB01378	6574
DB01378	314718
DB01378	214688
DB01378	164656
DB01378	1431603
DB01380	337539
DB01380	1848299
DB01380	21655
DB01381	236809
DB01381	1431791
DB01382	353626
DB01382	102848
DB01384	7910
DB01384	32895
DB01384	1854606
DB01388	54980
DB01388	83213
DB01390	36676
DB01392	71539
DB01392	220983
DB01392	220982
DB01392	220981
DB01392	91677
DB01392	203139
DB01392	215365
DB01392	133041
DB01392	220984
DB01392	220307
DB01393	1525
DB01393	151439
DB01393	1829373
DB01393	253222
DB01393	1809042
DB01394	2683
DB01395	11636
DB01396	3403
DB01396	216288
DB01397	253186
DB01397	1828054
DB01397	52364
DB01399	204318
DB01399	36108
DB01400	7315
DB01400	7316
DB01400	82055
DB01400	262500
DB01401	215799
DB01401	262501
DB01401	220457
DB01403	847463
DB01403	6852
DB01404	325526
DB01404	260038
DB01404	1370774
DB01404	259471
DB01404	259470
DB01405	295217
DB01405	37771
DB01406	258343
DB01406	3102
DB01407	235955
DB01407	2580
DB01408	235862
DB01408	18751
DB01409	1298831
DB01409	393575
DB01409	69120
DB01410	274964
DB01411	134906
DB01411	32454
DB01412	10437
DB01413	20481
DB01413	236058
DB01414	2230
DB01415	1297879
DB01415	20492
DB01416	47835
DB01416	20489
DB01418	154
DB01419	18104
DB01420	1837839
DB01420	10382
DB01421	227565
DB01421	7934
DB01421	66912
DB01422	31901
DB01423	37091
DB01423	1852371
DB01424	695
DB01425	17311
DB01425	54802
DB01426	423
DB01427	738
DB01427	1829764
DB01427	91236
DB01428	32673
DB01429	1851461
DB01429	1054
DB01429	236158
DB01430	528
DB01431	525
DB01432	93918
DB01432	2447
DB01432	218060
DB01432	218059
DB01433	6814
DB01433	1831216
DB01434	12557
DB01435	1874547
DB01435	1001
DB01436	12062
DB01436	1847078
DB01437	204342
DB01437	4903
DB01438	8998
DB01438	261622
DB01438	353067
DB01438	220699
DB01438	215562
DB01438	220835
DB01438	219517
DB01438	215502
DB01438	203197
DB01438	8120
DB01439	1866721
DB01440	1546380
DB01440	81
DB01441	165221
DB01442	30111
DB01442	49422
DB01443	1866785
DB01444	1871129
DB01444	1871133
DB01444	1896421
DB01445	1804
DB01446	27553
DB01447	44997
DB01448	1866789
DB01450	12524
DB01451	1866791
DB01452	3304
DB01452	81994
DB01453	1866792
DB01454	49422
DB01455	1866794
DB01456	15656
DB01458	474125
DB01459	19265
DB01460	1866797
DB01461	23216
DB01461	49764
DB01462	4178
DB01463	24831
DB01464	1866800
DB01465	12946
DB01466	4166
DB01466	235782
DB01466	3487
DB01467	12945
DB01468	1882029
DB01469	1866804
DB01470	1866805
DB01471	113420
DB01472	15190
DB01473	1866806
DB01474	1866807
DB01475	1894295
DB01476	50752
DB01477	1867045
DB01478	1867214
DB01478	15381
DB01479	1928002
DB01479	1867215
DB01480	22050
DB01481	734601
DB01481	1867217
DB01482	236651
DB01482	24840
DB01483	1325
DB01484	12944
DB01485	1643139
DB01486	32022
DB01486	8175
DB01487	23934
DB01488	7207
DB01489	1950
DB01490	698
DB01491	23405
DB01493	4162
DB01494	89808
DB01495	22892
DB01496	1867222
DB01497	4180
DB01497	133035
DB01498	1898398
DB01499	1867224
DB01500	1867225
DB01501	23024
DB01501	235373
DB01502	1877503
DB01503	1867227
DB01505	1877622
DB01506	12204
DB01509	60
DB01510	1867286
DB01511	20783
DB01511	1845918
DB01512	1891756
DB01513	1867288
DB01514	25415
DB01515	19019
DB01516	1867290
DB01518	1893914
DB01520	11840
DB01521	61686
DB01522	1881243
DB01523	1905666
DB01524	134426
DB01525	23812
DB01526	1867295
DB01527	236036
DB01528	3625
DB01528	1867297
DB01529	152187
DB01529	3290
DB01530	1867298
DB01531	1867299
DB01531	1750456
DB01532	1867285
DB01533	190438
DB01534	1867363
DB01535	20319
DB01535	47734
DB01536	784
DB01537	187315
DB01538	1429935
DB01539	12212
DB01540	1867366
DB01541	22430
DB01541	735493
DB01541	19573
DB01542	1910434
DB01543	1926623
DB01543	1867368
DB01544	202956
DB01544	4460
DB01545	24524
DB01545	1853198
DB01546	67559
DB01547	23685
DB01548	3520
DB01549	11850
DB01550	1845346
DB01550	24867
DB01551	402589
DB01551	1828606
DB01551	23088
DB01551	104966
DB01552	1880430
DB01553	21311
DB01554	1035068
DB01554	1867426
DB01555	1453106
DB01556	2402
DB01557	17531
DB01558	1821424
DB01558	1749
DB01559	2622
DB01559	1843001
DB01560	20386
DB01561	784
DB01562	1867431
DB01563	2344
DB01563	215376
DB01563	352981
DB01564	1947
DB01565	3422
DB01566	14077
DB01567	1840697
DB01567	25104
DB01568	1867433
DB01569	49736
DB01569	25266
DB01570	72137
DB01571	14509
DB01572	1867489
DB01573	1867490
DB01574	133050
DB01574	18516
DB01575	104100
DB01575	6102
DB01576	3287
DB01576	221088
DB01576	314590
DB01576	3288
DB01577	82044
DB01577	1833267
DB01577	6816
DB01578	227313
DB01578	6920
DB01579	215028
DB01579	58157
DB01579	224912
DB01579	33272
DB01579	220023
DB01580	7801
DB01580	10736
DB01580	203131
DB01581	1306109
DB01581	10176
DB01582	10178
DB01582	1364374
DB01583	57213
DB01583	282428
DB01584	10565
DB01586	62427
DB01586	215007
DB01586	151610
DB01586	11065
DB01587	1838005
DB01587	28181
DB01588	8627
DB01588	262385
DB01589	216726
DB01589	35185
DB01590	141704
DB01591	322167
DB01591	476588
DB01592	262120
DB01592	1551653
DB01592	105655
DB01592	220980
DB01592	203314
DB01592	219911
DB01592	350731
DB01592	217095
DB01592	217093
DB01592	217091
DB01592	219892
DB01592	90176
DB01592	217103
DB01592	152364
DB01592	216851
DB01592	24946
DB01592	24947
DB01592	217110
DB01592	217111
DB01592	24942
DB01592	24941
DB01592	262150
DB01592	1001614
DB01592	4356
DB01592	1135471
DB01592	1190240
DB01592	496992
DB01593	11416
DB01593	58295
DB01593	1546264
DB01593	1470023
DB01593	39937
DB01593	1551676
DB01594	59849
DB01595	152070
DB01595	1827399
DB01595	595183
DB01595	1842801
DB01595	1830463
DB01595	1852688
DB01595	1830112
DB01595	1833713
DB01595	592834
DB01595	1852058
DB01595	1832898
DB01595	1850863
DB01595	1847269
DB01595	1846029
DB01595	203005
DB01595	1854276
DB01595	203006
DB01595	1847472
DB01595	1820487
DB01595	1835936
DB01595	262384
DB01595	1845867
DB01595	7440
DB01595	1837464
DB01595	1850751
DB01595	386200
DB01595	1851224
DB01595	386205
DB01595	1822742
DB01595	1842475
DB01595	386209
DB01595	1852616
DB01597	82128
DB01597	2540
DB01598	5690
DB01598	1545986
DB01599	594235
DB01599	151996
DB01599	1833288
DB01599	8699
DB01599	1851724
DB01599	203350
DB01599	203352
DB01599	1840622
DB01599	1830814
DB01600	38253
DB01601	195088
DB01602	220002
DB01602	18687
DB01602	327584
DB01603	267073
DB01603	589822
DB01604	262471
DB01604	8372
DB01605	102745
DB01605	627
DB01606	1830471
DB01606	58256
DB01606	37617
DB01606	221167
DB01607	10591
DB01607	142447
DB01608	8766
DB01609	306332
DB01609	614373
DB01609	614084
DB01610	1825260
DB01610	275891
DB01610	283815
DB01610	304959
DB01611	5521
DB01611	1822882
DB01611	1847759
DB01611	153972
DB01612	1843833
DB01612	742
DB01613	4040
DB01614	1114057
DB01614	155
DB01615	161203
DB01616	152375
DB01616	17627
DB01616	71767
DB01618	82051
DB01618	227557
DB01618	7019
DB01619	93509
DB01619	33283
DB01619	202965
DB01620	266959
DB01620	8132
DB01621	8348
DB01621	235745
DB01621	1846854
DB01622	10498
DB01623	10510
DB01623	91135
DB01624	102546
DB01624	203577
DB01624	114176
DB01624	58338
DB01624	58339
DB01625	6051
DB01625	89784
DB01626	82069
DB01626	7930
DB01626	1845974
DB01626	1849595
DB01627	82036
DB01627	6398
DB01627	218021
DB01628	307296
DB01628	1828708
DB01632	8258
DB01637	723545
DB01637	1026885
DB01638	9945
DB01643	8492
DB01643	10546
DB01645	25696
DB01646	1426463
DB01656	1091840
DB01656	1091836
DB01667	1252
DB01669	40242
DB01670	1649519
DB01676	10839
DB01677	25389
DB01685	1761478
DB01685	611724
DB01692	3560
DB01694	1371315
DB01698	9500
DB01708	3143
DB01718	1311525
DB01718	288999
DB01718	20614
DB01726	1740241
DB01744	1371994
DB01744	1297880
DB01744	1298738
DB01744	323578
DB01744	1952
DB01752	9503
DB01759	1426451
DB01764	229369
DB01775	3430
DB01776	1367170
DB01783	62400
DB01783	1918
DB01783	1551659
DB01783	7891
DB01786	704292
DB01796	35228
DB01819	8229
DB01839	34693
DB01839	8948
DB01844	3460
DB01853	155007
DB01861	11020
DB01862	6053
DB01873	299606
DB01878	18997
DB01880	1311397
DB01892	27315
DB01904	11377
DB01904	832851
DB01914	349730
DB01914	1299920
DB01914	4850
DB01917	8963
DB01942	1362747
DB01942	4537
DB01942	1362748
DB01954	35773
DB01956	10337
DB01971	11052
DB01987	10459
DB01992	1314344
DB01992	2636
DB02010	37061
DB02015	3420
DB02045	31022
DB02056	8798
DB02060	21974
DB02061	2214
DB02079	686
DB02083	1313173
DB02083	23277
DB02095	6000
DB02097	3042
DB02123	4922
DB02130	11125
DB02133	2388
DB02134	1311085
DB02145	1310579
DB02166	8767
DB02178	1367159
DB02187	4010
DB02192	8126
DB02202	1310542
DB02209	35084
DB02235	29668
DB02240	9062
DB02249	1314365
DB02261	8423
DB02262	7712
DB02266	4453
DB02267	1602576
DB02272	8576
DB02285	34893
DB02285	8881
DB02292	1618854
DB02300	216731
DB02300	29365
DB02304	34728
DB02325	797541
DB02327	1368702
DB02329	2017
DB02342	13544
DB02345	1549332
DB02362	74
DB02365	1872047
DB02375	1368374
DB02377	1372539
DB02379	1442190
DB02381	1923640
DB02381	1923628
DB02383	38386
DB02385	31599
DB02425	1306181
DB02509	1362903
DB02513	1404240
DB02513	10553
DB02517	1428878
DB02520	3386
DB02520	1427193
DB02527	1314330
DB02530	4617
DB02546	682524
DB02546	194337
DB02561	91209
DB02579	1364500
DB02579	1368626
DB02579	1364499
DB02587	281716
DB02638	853280
DB02638	57048
DB02640	1926480
DB02655	287962
DB02659	1440856
DB02665	10734
DB02679	2959
DB02691	1426482
DB02701	7405
DB02703	1822760
DB02703	151802
DB02703	4608
DB02703	113608
DB02709	323495
DB02709	1000492
DB02731	1546427
DB02736	16708
DB02745	11017
DB02751	26046
DB02772	10159
DB02789	114052
DB02789	236182
DB02795	1426595
DB02806	29750
DB02823	8250
DB02839	1368632
DB02843	25864
DB02857	1591890
DB02896	6905
DB02901	10031
DB02901	227754
DB02925	33770
DB02925	151370
DB02938	991260
DB02955	35605
DB02959	1816022
DB02959	1820484
DB02959	94
DB02959	1847972
DB02961	1872246
DB02962	1362885
DB02967	4163
DB02994	1876
DB02998	6919
DB03006	1107
DB03010	88174
DB03017	1363435
DB03040	7444
DB03041	11023
DB03054	19761
DB03057	1657018
DB03059	16723
DB03066	1742994
DB03085	587318
DB03088	1426280
DB03088	9036
DB03106	56103
DB03106	36289
DB03106	55365
DB03107	61
DB03128	194
DB03128	20814
DB03147	1738607
DB03147	1314412
DB03156	1426907
DB03156	1426906
DB03156	314584
DB03166	164
DB03166	168
DB03166	214968
DB03166	57959
DB03172	10679
DB03172	10907
DB03175	1362872
DB03193	1368706
DB03193	1424879
DB03193	1310551
DB03203	9982
DB03205	29695
DB03206	43423
DB03209	7799
DB03209	1854569
DB03226	10802
DB03227	7406
DB03247	1925821
DB03255	33290
DB03266	4888
DB03310	25953
DB03312	59161
DB03315	5048
DB03323	1311261
DB03348	27164
DB03366	5683
DB03401	5834
DB03403	3048
DB03404	5175
DB03410	44968
DB03419	10995
DB03429	2083
DB03462	1368871
DB03467	1368173
DB03496	81813
DB03500	181129
DB03501	11019
DB03515	4009
DB03516	45244
DB03516	115293
DB03518	6924
DB03566	1483262
DB03568	1362696
DB03568	596718
DB03575	8121
DB03581	1541246
DB03585	7816
DB03587	1373350
DB03590	3314
DB03600	22380
DB03603	4836
DB03604	496948
DB03604	13982
DB03608	3466
DB03614	29421
DB03615	9364
DB03615	577302
DB03619	42627
DB03619	3194
DB03627	287
DB03635	67175
DB03644	66
DB03651	1320642
DB03685	11030
DB03695	19951
DB03696	1442199
DB03701	59550
DB03703	2990
DB03708	310
DB03727	21590
DB03733	4152
DB03740	1584957
DB03754	1868488
DB03754	10865
DB03756	1006469
DB03756	144450
DB03766	34658
DB03783	8113
DB03793	56455
DB03793	18989
DB03796	1426390
DB03796	1370621
DB03796	4293
DB03808	26849
DB03811	5342
DB03843	4542
DB03843	4530
DB03843	32889
DB03843	314636
DB03849	304421
DB03849	193269
DB03852	21116
DB03864	1363062
DB03866	34747
DB03884	8178
DB03886	1584
DB03895	1547770
DB03895	896038
DB03896	1364529
DB03902	1427058
DB03904	11002
DB03925	1918316
DB03940	7777
DB03945	8271
DB03947	608527
DB03967	1362927
DB03994	1311530
DB03994	24457
DB03995	1362685
DB04005	11032
DB04038	4022
DB04066	1485787
DB04076	5623
DB04106	25287
DB04115	1437
DB04115	259358
DB04124	895
DB04145	7414
DB04160	1546425
DB04160	1364532
DB04161	1366667
DB04165	23420
DB04167	1426379
DB04173	4570
DB04183	6892
DB04209	3120
DB04209	3226
DB04209	3227
DB04216	9060
DB04221	1425983
DB04221	1011450
DB04222	9951
DB04223	31846
DB04224	7631
DB04242	1649527
DB04250	1857
DB04253	45145
DB04257	32812
DB04272	221079
DB04272	21183
DB04272	221946
DB04299	1426330
DB04325	1309741
DB04326	3431
DB04327	8215
DB04335	1483575
DB04339	386189
DB04339	2023
DB04348	10339
DB04365	1087
DB04398	28393
DB04398	56489
DB04398	1314409
DB04417	15293
DB04419	7520
DB04445	1426941
DB04452	17747
DB04464	7211
DB04465	6211
DB04468	1465159
DB04485	1372538
DB04493	25348
DB04519	20178
DB04524	6616
DB04528	12901
DB04532	1311224
DB04539	1800093
DB04540	2438
DB04540	1366924
DB04540	1606197
DB04545	118980
DB04552	470185
DB04552	7418
DB04557	1368624
DB04564	25842
DB04566	5832
DB04570	1816102
DB04570	7069
DB04570	258330
DB04571	204370
DB04571	58850
DB04571	10844
DB04572	224924
DB04572	10473
DB04573	1851566
DB04573	1854435
DB04573	4094
DB04574	24432
DB04574	91428
DB04574	218951
DB04574	218863
DB04574	33747
DB04575	1848023
DB04575	9066
DB04575	1851721
DB04575	1847608
DB04575	1838834
DB04575	92641
DB04576	588361
DB04576	1836151
DB04576	1824898
DB04576	42322
DB04576	1832561
DB04599	17939
DB04619	16736
DB04620	2996
DB04626	18184
DB04626	133003
DB04630	1312358
DB04646	3338
DB04652	2876
DB04657	404918
DB04657	2053
DB04660	4918
DB04665	2898
DB04682	32301
