stitch id flat 	 stitch id stereo 	 drugbank ids seperated with |
CID124812758	CID024812758	DB08907
CID100003961	CID000003961	DB00678
CID100003291	CID000003291	DB00593
CID100003292	CID000003292	DB00754
CID100115237	CID000115237	DB01267
CID100005466	CID000060648	DB00906
CID100003305	CID000003305	DB01077
CID100003308	CID000003308	DB00749
CID100003324	CID000003324	DB00426
CID100005333	CID000005333	DB00259
CID100003331	CID000003331	DB00949
CID100003333	CID000003333	DB01023
CID100216326	CID000216326	DB00480
CID111597697	CID011597697	DB01255
CID103062316	CID003062316	DB01254
CID100003339	CID000003339	DB01039
CID100003340	CID000003340	DB00800
CID100003342	CID000003342	DB00573
CID100003345	CID000003345	DB00813
CID100003348	CID000003348	DB00950
CID100003410	CID003083544	DB01274
CID100003354	CID000003354	DB01148
CID100003355	CID000003355	DB01195
CID103038497	CID003038497	DB06716
CID105361912	CID006323490	DB00615
CID100003365	CID000003365	DB00196
CID100003366	CID000003366	DB01099
CID106323497	CID006323497	DB01201
CID100003372	CID000003372	DB00623
CID100003373	CID000003373	DB01205
CID100003380	CID000003380	DB01544
CID100060726	CID000060726	DB00963
CID100003385	CID000003385	DB00544
CID100003386	CID000003386	DB00472
CID100003393	CID000003393	DB00690
CID100003394	CID000003394	DB00712
CID100003397	CID000003397	DB00499
CID100005978	CID000005978	DB00541
CID100003461	CID000060749	DB00441
CID100003406	CID000003406	DB01213
CID100060752	CID000060752	DB00308
CID100003410	CID000003410	DB00983
CID100003414	CID000003414	DB00529
CID100023897	CID000023897	DB01618
CID100000815	CID000006032	DB01172
CID100005647	CID000060772	DB00577
CID100003440	CID000003440	DB00695|DB07799
CID100023925	CID000023925	DB01592
CID100003446	CID000003446	DB00996
CID100060795	CID000060795	DB01238
CID100003454	CID000003454	DB01004
CID100005645	CID000010133	DB06777
CID100040159	CID000040326	DB04930
CID100003463	CID000003463	DB01241
CID100068844	CID000068844	DB01194
CID100003467	CID000003467	DB00798
CID100060814	CID000060814	DB00899
CID100002675	CID005362065	DB00671
CID100003476	CID000003476	DB00222
CID100002646	CID005281006	DB01150
CID100003478	CID000003478	DB01067
CID100003877	CID000060825	DB00709
CID100003488	CID000003488	DB01016
CID100060834	CID000060834	DB00476
CID100003750	CID000060837	DB00762
CID100003494	CID000003494	DB00986
CID111238823	CID011238823	DB08822
CID100060843	CID000060843	DB00642
CID100005076	CID000392622	DB00503
CID100060852	CID000060852	DB00710|DB04635
CID100060853	CID000060853	DB00246
CID100003510	CID000003510	DB00889
CID100005721	CID000060855	DB00558
CID100005731	CID000060857	DB00315
CID100023994	CID000023994	DB01593
CID100060860	CID000060860	DB06704
CID100003517	CID000003517	DB00629
CID100003519	CID000003519	DB01018
CID100003520	CID000003520	DB00536
CID100005538	CID005282379	DB00982
CID106433091	CID009838021	DB06204
CID100005496	CID000036294	DB00684
CID100060871	CID000060871	DB00718
CID100020969	CID005311052	DB00838
CID100060877	CID000060877	DB00879
CID105488547	CID005488547	DB06274
CID100007638	CID000007638	DB00600
CID100163296	CID000163296	DB00932
CID100003559	CID000003559	DB00502
CID100054547	CID006335986	DB01416
CID100065014	CID000065014	DB06809
CID100002177	CID000065016	DB00701
CID116158207	CID016158207	DB08890
CID100005718	CID000024066	DB00943
CID100004603	CID000065028	DB00198
CID100060936	CID000060936	DB01133
CID100003598	CID000003598	DB00756
CID100005486	CID000060946	DB00775
CID109854489	CID009854489	DB08906
CID100000191	CID000060961	DB00640
CID100151075	CID000151075	DB06802
CID100001134	CID000159269	DB01265
CID100003637	CID000003637	DB01275
CID100003639	CID000003639	DB00999
CID100003647	CID000003647	DB00774
CID100003652	CID000003652	DB01611
CID100003657	CID000003657	DB01005
CID100003658	CID000003658	DB00557
CID100040976	CID006917715	DB00294
CID100003672	CID000003672	DB01050
CID100003675	CID000003675	DB00780
CID100003676	CID000003676	DB05291|DB00281
CID100001978	CID000001978	DB01193
CID100000679	CID000000679	DB01093
CID100000143	CID000149436	DB00650
CID100005394	CID000005394	DB00853
CID100003310	CID000036462	DB00773
CID100003702	CID000003702	DB00808
CID100134780	CID000134780	DB08910
CID100056959	CID000056959	DB00243
CID100003715	CID000003715	DB00328
CID100003724	CID000003724	DB01249
CID100003730	CID000003730	DB01362
CID100003739	CID000003739	DB04711
CID111947681	CID011947681	DB00325
CID100005515	CID000060699	DB01030
CID100003749	CID000003749	DB01029
CID116129704	CID016129704	DB02351
CID100036523	CID000036523	DB00644
CID100003759	CID000003759	DB01247
CID100003763	CID000003763	DB00753
CID100003767	CID000003767	DB00951
CID100040632	CID000040632	DB04951
CID123690938	CID023690938	DB00554
CID100003779	CID000003779	DB01064
CID100004763	CID000004763	DB01174
CID100003784	CID000003784	DB00270
CID100003403	CID000446155	DB01095
CID100002676	CID000446156	DB00439
CID100129806	CID000446157	DB01098
CID100002978	CID000016078	DB00470
CID100003040	CID000018381	DB00485
CID100020585	CID000020585	DB01303
CID110096344	CID010096344	DB08882
CID100003821	CID000003821	DB01221
CID100003825	CID000003825	DB01009
CID100003826	CID000003826	DB00465
CID100003827	CID000003827	DB00920
CID124776445	CID024776445	DB08828
CID100031477	CID000031477	DB01214
CID100000581	CID000012035	DB06151
CID102723601	CID002723601	DB00352
CID100003417	CID000073491	DB00828
CID100003869	CID000003869	DB00598
CID100050614	CID000053024	DB01330
CID100003878	CID000003878	DB00555
CID100004060	CID000004060	DB00532
CID100003883	CID000003883	DB00448
CID100001546	CID000020279	DB00242
CID100004432	CID000009677	DB08804
CID100003899	CID000003899	DB01097
CID100003902	CID000003902	DB01006
CID100005430	CID000005430	DB00730|DB08630
CID100003209	CID000446284	DB00159
CID100004064	CID000004064	DB00371
CID151601240	CID051601240	DB00618
CID100001990	CID000001990	DB00551
CID100002548	CID001548943	DB05318
CID100667490	CID000667490	DB01033
CID100016230	CID000016230	DB00594
CID100003950	CID000003950	DB01206
CID100003954	CID000003954	DB00836
CID100005538	CID000449171	DB00523
CID100003957	CID000003957	DB00455
CID100003958	CID000003958	DB00186
CID100002708	CID000002708	DB00291
CID100003964	CID000003964	DB00408
CID100071273	CID000175804	DB00296
CID100115355	CID000115355	DB00348
CID100004004	CID000004004	DB00772
CID100004011	CID000004011	DB00934
CID100004030	CID000004030	DB00643
CID100004032	CID000004032	DB00657
CID100004033	CID000004033	DB00888
CID100004034	CID000004034	DB00737
CID100004036	CID000004036	DB00939
CID106433119	CID009875401	DB06228|DB08477
CID100036811	CID000036811	DB00841
CID100004044	CID000004044	DB00784
CID100005453	CID000005453	DB04572
CID100004051	CID000004051	DB00814
CID100004054	CID000004054	DB01043
CID100004057	CID000004057	DB04843
CID100004058	CID000004058	DB00454
CID103006171	CID006451164	DB08592|DB05083|DB08864
CID100004112	CID000126941	DB00563
CID100004062	CID000004062	DB00961
CID100002725	CID000002725	DB01114
CID109887712	CID009887712	DB06292
CID100002726	CID000002726	DB00477
CID100016362	CID000016362	DB01100
CID100004075	CID000004075	DB00244
CID125880664	CID027885548	DB00759
CID100003962	CID000053232	DB00227
CID100004086	CID000004086	DB00816
CID100004091	CID000004091	DB00331
CID100054786	CID006918140	DB00374
CID100004095	CID000004095	DB00333
