unii 	 drugbank_id 
N3RQ532IUT	DB01118
976728SY6Z	DB01118
O5CB12L4FN	DB01119
G4PX8C4HKV	DB01120
PAI7J52V09	DB01121
L16PUN799N	DB01122
51FOB87G3I	DB01122
CY3RNB3K4T	DB01123
27V8M747VB	DB01123
982XCM1FOI	DB01124
E830VC49W5	DB01124
S747T1ERAJ	DB01125
O0J6XJN02I	DB01126
H438WYN10E	DB01127
A0Z3NAU9DP	DB01128
32828355LL	DB01129
3L36P16U4R	DB01129
V901LV1K7D	DB01130
S61K3P7B2V	DB01131
R71Y86M0WT	DB01131
X4OV71U42S	DB01132
JQT35NPK6C	DB01132
6PNS59HP4Y	DB01133
BH6M93CIA0	DB01133
16665T4A2X	DB01134
MN728NK085	DB01135
0K47UL67F2	DB01136
EQT531S367	DB01136
RIX4E89Y14	DB01137
6GNT3Y5LMF	DB01137
V6OFU47K3W	DB01138
89B59H32VN	DB01139
90G868409O	DB01139
431LFF7I7J	DB01139
Q525PA8JJB	DB01140
J9CMF6461M	DB01140
280111G160	DB01140
SSZ6380I0I	DB01140
R10H71BSWG	DB01141
IS1UP79R56	DB01141
F96TTB8728	DB01142
XI27WMG8QK	DB01142
3U9A0FE9N5	DB01142
ILA426L95O	DB01143
M487QF2F4V	DB01143
VVJ6673MHY	DB01144
0G3C18OH4D	DB01145
57OWB0Q221	DB01145
33361OE3AV	DB01146
G9FU7F1E87	DB01146
O6X5QGC2VB	DB01147
AC79L7PV2G	DB01147
MWQ645MKMF	DB01147
65LCB00B4Y	DB01147
3E74Y80MEY	DB01148
9C05J6089W	DB01148
59H4FCV1TF	DB01149
27X63J94GR	DB01149
S1SDI2FJIY	DB01150
3ADV90MJVU	DB01150
TG537D343B	DB01151
1Y58DO4MY1	DB01151
48N2IYJ202	DB01152
72W71I16EG	DB01153
1DV05410M5	DB01153
01T23W89FR	DB01154
T4L2P3KH7K	DB01154
X4S9F8RL01	DB01155
01ZG3TPX31	DB01156
E70G3G5863	DB01156
ZG7E5POY8O	DB01156
UPN4ITI8T4	DB01157
L137U4A79K	DB01157
RZR75EQ2KJ	DB01158
78ZP3YR353	DB01158
UQT9G45D1P	DB01159
CT6BBQ5A68	DB01160
5YVB0POT2H	DB01161
LT7Z1YW11H	DB01161
8L5014XET7	DB01162
8QOP8Z9955	DB01162
D32S14F082	DB01162
V10579P3QZ	DB01163
OFM21057LP	DB01164
M4I0D6VV5M	DB01164
A4P49JAZ9H	DB01165
I2UWV315WA	DB01165
N7Z035406B	DB01166
304NUG5GF4	DB01167
35S93Y190K	DB01168
XH0NPH5ZX8	DB01168
S7V92P67HO	DB01169
ZTI6C33Q2Q	DB01170
5UBY8Y002G	DB01170
8AQ60474G9	DB01170
PJ0Y7AZB63	DB01171
EQK9Q303C5	DB01172
J80EX28SMQ	DB01172
AL805O9OG9	DB01173
X0A40N8I4S	DB01173
UBY910DUXH	DB01173
YQE403BP4D	DB01174
SW9M9BB5K3	DB01174
4O4S742ANY	DB01175
5U85DBW7LO	DB01175
QRW9FCR9P2	DB01176
W0O1NHP4WE	DB01176
861R00J986	DB01176
ZRP63D75JW	DB01177
5VV3MDU5IE	DB01177
GP568V9G19	DB01178
L36H50F353	DB01179
Q6W1F7DJ2D	DB01180
UM20QQM95Y	DB01181
68IQX3T69U	DB01182
33XCH0HOCD	DB01182
36B82AMQ7N	DB01183
F850569PQR	DB01183
5Q187997EE	DB01183
5587267Z69	DB01184
9JU12S4YFY	DB01185
24MJ822NZ9	DB01186
55B9HQY616	DB01186
6V3I57K9UL	DB01187
19W019ZDRJ	DB01188
50MD4SB4AP	DB01188
CRS35BZ94Q	DB01189
3U02EL437C	DB01190
T20OQ1YN1W	DB01190
VN9A8JM7M7	DB01190
EH6D7113I8	DB01190
E35R3G56OV	DB01191
9VXA968E0C	DB01192
5Y2EI94NBC	DB01192
67P356D8GH	DB01193
B025Y34C54	DB01193
9451Z89515	DB01194
K94FTS1806	DB01195
M8U465Q1WQ	DB01195
35LT29625A	DB01196
75F375MT2N	DB01196
MUZ9585Y7B	DB01196
9G64RSX1XD	DB01197
03A5ORL08Q	DB01198
W9YXS298BM	DB01199
900961Z8VR	DB01199
3A64E3G5ZO	DB01200
FFP983J3OD	DB01200
XJM390A33U	DB01201
5915QBW8LA	DB01201
44YRR34555	DB01202
FEN504330V	DB01203
BZ114NVM5P	DB01204
U6USW86RD0	DB01204
40P7XK9392	DB01205
7BRF0Z81KG	DB01206
QTS5QOO42O	DB01207
Q90AGA787L	DB01208
VHX8K5SV4X	DB01209
G6317AOI7K	DB01210
O90S49LDHH	DB01210
H1250JIK0A	DB01211
16K08R7NG0	DB01211
75J73V1629	DB01212
023Z5BR09K	DB01212
83LCM6L2BY	DB01213
X39AL81KEB	DB01214
FBW237ALKD	DB01214
36S3EQV54C	DB01215
57GNO57U7G	DB01216
2Z07MYW1AZ	DB01217
Q2OS4303HZ	DB01218
H77DL0Y630	DB01218
F64QU97QCR	DB01219
287M0347EV	DB01219
L36O5T016N	DB01220
690G0D6V8H	DB01221
O18YUO0I83	DB01221
Q3OKS62Q6X	DB01222
27Y3KJK423	DB01223
C229N9DX94	DB01223
BGL0JSY5SI	DB01224
8NZ41MIK1O	DB01225
77D66S9Q93	DB01226
600ZG213C3	DB01226
QZH7WR4VKJ	DB01227
B54CW5KG52	DB01227
SY3J0147NB	DB01228
P88XT4IS4D	DB01229
7GAQ2332NK	DB01230
NQO8R319LY	DB01231
DG355XWQ4T	DB01231
UHB9Z3841A	DB01232
L4YEB44I46	DB01233
7B1QZY5SWZ	DB01233
W1792A2RVD	DB01233
7S5I7G3JQL	DB01234
K7V8P532WP	DB01234
2BP70L44PR	DB01234
AI9376Y64P	DB01234
46627O600J	DB01235
38LVP0K73A	DB01236
T032BI7727	DB01237
202J683U97	DB01237
82VFR53I78	DB01238
B786J7A343	DB01238
9S7OD60EWP	DB01239
DCR9Z582X0	DB01240
4K04IQ1OF4	DB01240
Q8X02027X3	DB01241
NUV44L116D	DB01242
2LXW0L6GWJ	DB01242
2I8BD50I8B	DB01243
755BO701MA	DB01244
4W2P15D93M	DB01244
C1CG1S3T2W	DB01245
55C6RK944K	DB01245
76H78MJJ52	DB01246
362NW1LD6Z	DB01246
34237V843T	DB01247
699121PHCA	DB01248
15H5577CQD	DB01248
HW8W27HTXX	DB01249
ULS5I8J03O	DB01250
Y7JEW0XG7I	DB01250
C7C2QDD75P	DB01251
D86I0XLB13	DB01252
9651C21W3Z	DB01252
WH41D8433D	DB01253
YMH3D0ZJWV	DB01253
X78UG0A0RN	DB01254
RBZ1571X5H	DB01254
SJT761GEGS	DB01255
4MG6O8991R	DB01256
A3ULP0F556	DB01257
0VUA21238F	DB01259
G873GX646R	DB01259
J280872D1O	DB01260
QFP0P1DV7Z	DB01261
776B62CQ27	DB01262
6TK1G07BHZ	DB01263
YO603Y8113	DB01264
33O78XF0BW	DB01264
2OC4HKD3SF	DB01265
T432289GYZ	DB01266
838F01T721	DB01267
R8P8USM8FR	DB01267
V99T50803M	DB01268
LVX8N1UT73	DB01268
6A901E312A	DB01269
ZL1R02VT79	DB01270
5W8JGG2651	DB01271
DTI67O9503	DB01272
W6HS99O8ZO	DB01273
82269ASB48	DB01273
F91H02EBWT	DB01274
5P8VJ2I235	DB01274
26NAK24LS8	DB01275
FD171B778Y	DB01275
9P1872D4OL	DB01276
7GR9I2683O	DB01277
D3FM8FA78T	DB01278
726I6TE06G	DB01278
59UA429E5G	DB01279
60158CV180	DB01280
7D0YB67S97	DB01281
88TWF8015Y	DB01282
V91T9204HU	DB01283
72YY86EA29	DB01284
H86HJ92K8Y	DB01284
K0U68Q2TXA	DB01285
22M9P70OQ9	DB01288
RLI45Z99RB	DB01288
H7SC0I332I	DB01289
OG645J8RVW	DB01291
1EH73XKR9N	DB01291
J6793T658K	DB01291
62TEY51RR1	DB01294
34ZXW6ZV21	DB01295
N08U5BOQ1K	DB01296
1FW7WLR731	DB01296
SUG9176GRW	DB01297
AT88RXS5AE	DB01297
T795873AJP	DB01298
88463U4SM5	DB01299
GH9IW85221	DB01301
3K045XR58X	DB01303
D933668QVX	DB01306
4FT78T86XV	DB01307
7XIY785AZD	DB01309
WOU1621EEG	DB01319
ID1GU2627N	DB01319
XSG28FSA0W	DB01319
B4SF212641	DB01320
7VLR55452Z	DB01320
HV13HFS217	DB01321
UFH8805FKA	DB01323
36780APV5N	DB01324
455E0S048W	DB01325
8HDO7941DO	DB01326
IHS69L0Y4T	DB01327
P380M0454Z	DB01327
6532B86WFG	DB01328
F74MFL78A1	DB01328
7U75I1278D	DB01329
5FQG9774WD	DB01329
48SPP0PA9Q	DB01330
0GXP746VXB	DB01330
6OEV9DX57Y	DB01331
Q68050H03T	DB01331
C43C467DPE	DB01332
26337D5X88	DB01332
9YA6SX5S4D	DB01333
V0M92G2U26	DB01336
15BE4G33H2	DB01336
J76UF062FS	DB01337
U9LY9Y75X2	DB01337
1N3O74HM92	DB01338
R6ZTY81RE1	DB01338
5438723848	DB01339
7E4PHP5N1D	DB01339
8Q9454114Q	DB01340
19KW7PI29F	DB01340
065F7WPT0B	DB01342
ZSL2FB6GXN	DB01344
HUI2S00793	DB01344
4A5OM7PI18	DB01344
185M5I2ZZN	DB01344
RWP5GA015D	DB01345
M911911U02	DB01345
1K573LC5TV	DB01345
HS64NG1G69	DB01347
T28707PG7T	DB01347
96U2K78I3V	DB01348
OCC25LM897	DB01348
48G92V856H	DB01349
GWH6IJ239E	DB01351
G0313KNC7D	DB01351
Q0YKG9L6RF	DB01352
6T90V76R18	DB01352
OHZ8QAW6YC	DB01353
V10R70ML23	DB01354
AL8Z8K3P6S	DB01355
I788X867K7	DB01355
8H8Z5UER66	DB01356
2BMD2GNA4V	DB01356
5Z6E9K79YV	DB01356
G51XLP968G	DB01356
MD64P82Y28	DB01356
B2V233XGE7	DB01357
78W62V43DY	DB01359
US71433228	DB01359
4419T9MX03	DB01362
D0P20CT40D	DB01363
GN83C131XS	DB01364
NLJ6390P1Z	DB01364
U6X61U5ZEG	DB01364
TEZ91L71V4	DB01365
580655Z8RR	DB01365
X7I3EMM5K0	DB01366
8404I5HKFJ	DB01366
003N66TS6T	DB01367
LH8C2JI290	DB01367
23OW28RS7P	DB01369
91VAC8654E	DB01369
CPD4NFA903	DB01370
F92V3S521O	DB01370
80EHD8I43D	DB01370
SY7Q814VUP	DB01373
P9BC99461E	DB01375
3A3U0GI71G	DB01377
I38ZP9992A	DB01378
0E95JZY48K	DB01378
MT6QI8324A	DB01378
DU3I0H5Z4H	DB01378
V27W9254FZ	DB01380
8CQ734K3W7	DB01381
4C5I4BQZ8F	DB01382
VFC6ZX3584	DB01384
8X50N88ZDP	DB01384
27B90X776A	DB01388
8MDF5V39QO	DB01390
2Y49VWD90Q	DB01392
NB2E1YP49F	DB01392
Y9449Q51XH	DB01393
SML2Y3J35T	DB01394
N295J34A25	DB01395
E90NZP2L9U	DB01396
JQ69D454N1	DB01397
41728CY7UX	DB01397
V9MO595C9I	DB01399
3982TWQ96G	DB01400
005SYP50G5	DB01400
98IMH7M386	DB01400
DJJ95FJP1H	DB01401
9G0LAW7ATQ	DB01403
CUQ3A77YXI	DB01404
1WZ12GTT67	DB01405
OC5IGJ7J6I	DB01405
N29QWW3BUO	DB01406
XTZ6AXU7KN	DB01407
GOR5747GWU	DB01407
Y1850G1OVC	DB01408
786Q84QZ3F	DB01408
0EB439235F	DB01409
XX112XZP0J	DB01409
L64SXO195N	DB01409
S59502J185	DB01410
TB8Z891092	DB01411
OBD445WZ5P	DB01412
807PW4VQE3	DB01413
I8X1O0607P	DB01413
FDM21QQ344	DB01414
IW71N46B4Y	DB01415
62F4443RWP	DB01415
7R4F94TVGY	DB01416
2TB00A1Z7N	DB01416
3ULP5169B3	DB01416
I6WP63U32H	DB01418
21FS93Y6OE	DB01419
WI93Z9138A	DB01420
61JJC8N5ZK	DB01421
845NU6GJPS	DB01421
A8M33244M6	DB01422
0NOY894QRB	DB01423
FR96Q1BI9E	DB01423
01704YP3MO	DB01424
P55703ZRZY	DB01425
41BT72BOQ7	DB01425
1PON08459R	DB01426
JUT23379TN	DB01427
I229274Y5B	DB01427
95OOS7VE0Y	DB01428
5Y48085P9Q	DB01429
PB5EKT7Q2V	DB01429
9A1222NBG4	DB01430
6RY6V6XM8T	DB01430
I47VB5DZ8O	DB01431
4B33BGI082	DB01432
L59OC40KWJ	DB01433
3ZD9WAO92T	DB01433
U90987PVU5	DB01434
T3CHA1B51H	DB01435
URQ2517572	DB01436
C8I4BVN78E	DB01437
K2J09EMJ52	DB01438
0EWG668W17	DB01438
C9C204973M	DB01439
30IW36W5B2	DB01440
12D06G8W8E	DB01441
RG7FY73ZAA	DB01442
585LQ9KZN8	DB01443
915D88LM9O	DB01444
0A31347TZK	DB01445
BIK35ACJ0Q	DB01446
7PK6VC94OU	DB01447
QQX8S479YV	DB01450
C1091EX356	DB01451
70D95007SX	DB01452
8H672SHT8E	DB01452
6Q4XAW26T4	DB01453
KE1SEN21RM	DB01454
5N0V272KSA	DB01455
HEE11L5C3G	DB01456
TJG366J9BA	DB01458
3KXW0Y310I	DB01459
916E8V4S2V	DB01460
4D65PBX0VK	DB01461
9U3GT3353T	DB01462
NME1I5IGBK	DB01463
0M1J60BWEX	DB01463
6U9XA4JOD4	DB01464
OIM1536TQQ	DB01465
9SLP5AXR1F	DB01465
RWO67D87EU	DB01466
MFM5450P3T	DB01466
9SK6K682UL	DB01467
722BFZ899Q	DB01468
2OGQ81529L	DB01469
NF684LIF79	DB01470
T7ZM08F7FU	DB01471
OVB8F8P39Q	DB01472
21J54X4Z4Z	DB01473
83255K3MTP	DB01474
G751H98FY4	DB01475
M448L2V8XP	DB01476
25007U9T7H	DB01477
07SGC963IR	DB01478
56K8Z5YS2Z	DB01479
1P6HEG5ZHS	DB01480
Y984BV1Q0G	DB01481
YA7K8ADZ2V	DB01482
5WZ53ENE2P	DB01483
912GOZ167T	DB01485
E1L4ZW2F8O	DB01486
3P4TQG94T1	DB01487
WUB601BHAA	DB01488
HZ3XRH03C3	DB01489
2SH16612I9	DB01490
X188638Y2V	DB01491
ADC79EK5Q8	DB01493
8680278NRH	DB01494
YYX637R279	DB01495
R1JI58032B	DB01496
42M2Y6NU9O	DB01497
8CBE01N748	DB01497
XBD99QNI42	DB01498
1177I648L1	DB01499
51RPF719WE	DB01500
3ZZ5BJ9F2Q	DB01501
VQZ63K01IW	DB01501
26G7YC77BU	DB01502
V7W74907I7	DB01503
RHW35E1G7E	DB01505
HBO2D49I2S	DB01506
XJZ28FJ27W	DB01509
O91W32476G	DB01511
1O00P9X5C1	DB01512
ZA9UE4Q47V	DB01513
2W07HSP5PX	DB01514
5353I8I6YS	DB01515
P2K02L3YON	DB01516
X0I74BAR02	DB01518
8BQ45Q6VCL	DB01520
425WW340S2	DB01520
Z7D4G976SH	DB01521
905GLN509G	DB01522
S90R21A2V2	DB01523
95PS51EMXY	DB01524
DX2E9E17AV	DB01525
G10EHA9I0D	DB01526
4FA88HM3IX	DB01527
UKI9MLD5OI	DB01528
S7Q374AHPJ	DB01528
9S4S6CIY83	DB01529
J34MX0M30Y	DB01530
7OP86J5E33	DB01531
0O1GKW2BQO	DB01532
2Z91X9052O	DB01533
W8RD4N93R2	DB01534
LA9DTA2L8F	DB01535
7LG286J8GV	DB01535
409J2J96VR	DB01536
V77772N32H	DB01537
SGY1T84P34	DB01538
03ZI7ZZW5Q	DB01539
AL9HUA7C4C	DB01540
5H7I2IP58X	DB01541
ZS6D2ITA30	DB01541
4343OEZ18O	DB01542
6AL6ML53DZ	DB01543
620X0222FQ	DB01544
VJB5FW9W9J	DB01545
GR181O3R32	DB01546
3RY07R55EE	DB01546
7RS2Q8MCK8	DB01547
1F0L5N25ZZ	DB01548
WBS7IEP4SN	DB01548
183O9O9JE3	DB01549
W0194S5FOA	DB01550
N9I9HDB855	DB01551
8LXS95BSA9	DB01551
9073288YPO	DB01551
6D04Y0152T	DB01551
5D9XI60ASE	DB01551
4XS533X38C	DB01552
GYL649Z0HY	DB01553
49SD6G16U5	DB01554
BXF83S0HEL	DB01555
NHW07912O7	DB01556
RL11HOJ7DM	DB01556
8FU589W85C	DB01557
X015L14V0O	DB01558
ZCN055599V	DB01559
540EI4406J	DB01560
2KR72RNR8Z	DB01561
T6LN72I828	DB01562
418M5916WG	DB01563
0678G6Q58A	DB01564
C3S5FRP6JW	DB01565
ML1I4KK67B	DB01566
7F64A2K16Z	DB01567
Z32OFX7V17	DB01568
Z2MMV08KUQ	DB01569
Y8263089ZX	DB01570
QVU94XE61A	DB01571
83C78V3OL9	DB01573
U6V729APAM	DB01574
24H4NWX5CO	DB01575
TZ47U051FI	DB01576
YYI1A8W4TQ	DB01576
G83415V073	DB01576
JJ768O327N	DB01576
44RAL3456C	DB01577
997F43Z9CV	DB01577
7520HJS99O	DB01577
RHH3W8F1CO	DB01578
AB2794W8KV	DB01579
6985IP0T80	DB01579
519MXN9YZR	DB01580
F4XSI7SNIU	DB01580
UR1SAB295F	DB01581
JOV4UJY07O	DB01581
48U51W007F	DB01582
7Z13P9Q95C	DB01582
YW8HJ0N26X	DB01583
NN2P9VPL7M	DB01584
724L30Y2QR	DB01586
92A214MD7Y	DB01587
Q30VCC064M	DB01588
JF8V0828ZI	DB01589
9HW64Q8G6G	DB01590
A8910SQJ1U	DB01591
KKA5DLD701	DB01591
E1UOL152H7	DB01592
DI3477D0PI	DB01592
R5L488RY0Q	DB01592
781E2AXH0K	DB01592
56PS9HY5XI	DB01592
818ZYK7N91	DB01592
2IDP3X9OUD	DB01592
G0Z5449449	DB01592
J41CSQ7QDS	DB01593
FM5526K07A	DB01593
86Q357L16B	DB01593
68P0556B0U	DB01594
9CLV70W7HS	DB01595
141A6AMN38	DB01597
5428WXZ74M	DB01597
Q20IM7HE75	DB01598
71OTZ9ZE0A	DB01598
P3CTH044XJ	DB01599
1LS1T6R34C	DB01600
2494G1JF75	DB01601
8GM2J22278	DB01602
PM034U953T	DB01602
Q91FH1328A	DB01603
AO9YF4MN30	DB01603
0HLM346LL7	DB01604
1WAM1OQ30B	DB01605
48FX7N21H2	DB01605
SE10G96M8W	DB01606
UXA545ABTT	DB01606
F93UJX4SWT	DB01607
G8TVV6DSYG	DB01607
3405M6FD73	DB01608
V8G4MOF2V9	DB01609
GCU97FKN3R	DB01610
4P3T9QF9NZ	DB01610
4QWG6N8QKH	DB01611
8Q2869CNVH	DB01611
H2HUX79FYK	DB01612
35X333P19D	DB01613
54EJ303F0R	DB01614
37862HP2OM	DB01614
984N9YTM4Y	DB01615
46TIR1560O	DB01616
9JFB58YK1E	DB01616
RT3Y3QMF8N	DB01618
1DWS68PNE6	DB01618
772BQ8KSST	DB01619
134FM9ZZ6M	DB01620
NYW905655B	DB01620
L903J9JPYV	DB01621
4Q3H01QRMI	DB01621
YJ050AQ56X	DB01622
7318FJ13YJ	DB01623
B3CRJ1EWJU	DB01623
47ISU063SG	DB01624
349S2ZHF05	DB01624
TSS9KIZ5OG	DB01624
7042692VYN	DB01624
8B9I31H724	DB01625
F97R3WDS0Q	DB01625
E0KNA372SZ	DB01625
9MV14S8G3E	DB01626
W70V6I2OMY	DB01626
BOD072YW0F	DB01627
GCW8Y9936L	DB01627
M6T05Z2B68	DB01627
WRX4NFY03R	DB01628
138Y28RY5E	DB01628
4K0M952561	DB01629
7XKD6QOH68	DB01631
506T60A25R	DB01638
43W3021X6C	DB01643
DH2M523P0H	DB01645
9J12WX5B6A	DB01646
0RB5T277IY	DB01647
23AU5FZB9C	DB01650
0P6C6ZOP5U	DB01656
Q150359I72	DB01667
8W4UOL59AZ	DB01669
4AWM8C91G6	DB01670
848QN6RR3O	DB01671
70D5FBB392	DB01672
H43RF5TRM5	DB01676
88XHZ13131	DB01677
P80QSP14DM	DB01681
0J877412JV	DB01685
63CV1GEK3Y	DB01686
1MXY2UM8NV	DB01688
JQO211TF1A	DB01694
5G06TVY3R7	DB01698
F0X88YW0YK	DB01700
RRZ023OFWL	DB01701
KEX5N0R4N5	DB01702
459AG36T1B	DB01708
FCR6T2IYVU	DB01714
Z7FF1XKL7A	DB01718
L64N7M9BWR	DB01718
0T3143V100	DB01718
UC9PE95IBP	DB01718
8Q7D6895LV	DB01718
A16V466XOD	DB01724
23RH73DZ65	DB01726
4FWH120Z1Z	DB01728
78A2BX7AEU	DB01738
6RNR8XN7S2	DB01739
N20HL7Q941	DB01744
965COD96YA	DB01746
9262JXU362	DB01747
GXS24JF5IW	DB01749
33T7G7757C	DB01750
PA7UX1FFYQ	DB01751
8K31Q2S66S	DB01752
FRQ98U4U27	DB01758
6K23F1TT52	DB01759
1FL7L111A6	DB01760
4ZI204Y1MC	DB01762
R9M4FJE48E	DB01764
R5U9EZY06G	DB01764
W425Q6KV9R	DB01766
O10DDW6JOO	DB01775
GGO4Y809LO	DB01776
WWH06G87W6	DB01779
1TW30Y2766	DB01782
19F5HK2737	DB01783
568ET80C3D	DB01783
E3UDS4613U	DB01786
WM58D7C3ZT	DB01791
L12H7B02G5	DB01795
F6F0HK1URN	DB01796
HD9MHQ536A	DB01800
Z3OC8499KG	DB01811
C65F80D52U	DB01812
Q0I3184XM7	DB01816
545YL308OW	DB01819
BSF23SJ79E	DB01828
3U3L5QR4KV	DB01830
3HZV514J4B	DB01833
G05L7T7ZEQ	DB01837
6DC9Q167V3	DB01839
8696NH0Y2X	DB01844
016FR52RU5	DB01849
CBU2X6BBJR	DB01851
731P2LE49E	DB01852
BZQ96WX25F	DB01856
59P84ZU54H	DB01860
V50K1D7P4Y	DB01861
X73VV2246B	DB01862
T0358E0YUF	DB01873
701M4TTV9O	DB01878
U2S3A33KVM	DB01880
48K9VAM062	DB01889
8A64ND3B39	DB01890
RM741E34FP	DB01892
P7V86EYZ5L	DB01901
VCQ006KQ1E	DB01904
Z1LH97KTRM	DB01909
W2U467CIIL	DB01910
5SL0G7R0OK	DB01914
LX22YL083G	DB01914
FB8KIA847T	DB01915
V10TVZ52E4	DB01917
B975S3014W	DB01919
K8YW73872D	DB01924
X0Q8791R69	DB01927
T61ORK73PY	DB01931
7BU5H4V94A	DB01933
UVU4X1103P	DB01941
0YIW783RG1	DB01942
NP3JD65NPY	DB01942
8WII7624I5	DB01944
Y6197FQK8I	DB01946
87KSH90Q6D	DB01950
K676NL63N7	DB01954
7XOO2LE6G3	DB01955
1EQV5MLY3D	DB01956
Z2Z7M2FTAD	DB01957
6DZL5I6D4D	DB01961
2R86C98KDX	DB01962
G8D26XJJ3B	DB01971
16597955EP	DB01972
8H6056DWN2	DB01976
1EE1TT025N	DB01981
TQ7DL04CAE	DB01985
Q57971654Y	DB01987
XMK8K8EVIU	DB01987
KU576NT9O9	DB01990
SAA04E81UX	DB01992
B083J4KF7F	DB01996
H88EPA0A3N	DB02010
KXP0KNM559	DB02015
515DHK15LG	DB02020
8SH8T1164U	DB02021
G62V17J09J	DB02022
5Q445IN5CU	DB02024
O3VOU3H9VS	DB02025
PPW0ENH1HA	DB02032
RSY4RK37KQ	DB02034
78KR51ES9B	DB02034
E05QM3V8EF	DB02045
E4ZV1V9C3W	DB02047
4B2428FLTO	DB02053
G2X3B3O37U	DB02054
YO7UAW6717	DB02055
RXY07S6CZ2	DB02056
9280SC28GD	DB02057
5QOR3YM052	DB02060
BM3MOX055H	DB02061
02JW4J5R44	DB02070
O9MIA842K9	DB02073
YW5WZZ4O5Q	DB02074
W31WK7B8U0	DB02076
32YXG88KK0	DB02078
14I68GI3OQ	DB02079
7797M4CPPA	DB02083
3K9EJ633GL	DB02085
75427237HI	DB02092
82X95S7M06	DB02095
5CSZ8459RP	DB02097
64OO8946ER	DB02102
VK0VA22GY2	DB02105
BFO5P1010A	DB02109
0D54T7V7XL	DB02114
4R2X91A5M5	DB02115
6A839B2HYS	DB02116
9J6OR937VR	DB02121
451ZNJ667Y	DB02123
UI7W503L08	DB02125
56V3OG5DC7	DB02127
4LPL64ZNA5	DB02129
GM8Q3JM2Y8	DB02130
180C9PJ8JT	DB02132
YF5Q9EJC8Y	DB02133
1AVZ07U9S7	DB02134
Q05R77UO7P	DB02142
8PJ61P6TS3	DB02145
IV7H45AM5B	DB02152
56X032NVQL	DB02153
602HN5L69H	DB02159
XWK0W8DA04	DB02163
74NX23J96Y	DB02166
1W21G5Q4N2	DB02169
63HB36CA2Y	DB02174
9KX7ZMG0MK	DB02175
U8J5PLW9MR	DB02178
8C2O37Y44Q	DB02181
08O86EX0J4	DB02187
9MCI2H1EJ6	DB02189
ML9LGA7468	DB02192
2B3HS32431	DB02198
3XUS85K0RA	DB02202
CO1YOV1KFI	DB02203
V0632559OD	DB02205
UX0N37CMVH	DB02207
RG20W8WYLS	DB02209
ZIA319275I	DB02210
1Y7XS87IZR	DB02211
A34I1H07YM	DB02216
4W981O1LXP	DB02219
9SOB9E3987	DB02224
LF3AJ089DQ	DB02232
236P47H4VR	DB02234
O74B4F6OYL	DB02235
BO88JLT87R	DB02237
286060413U	DB02238
RYX5QG61EI	DB02239
8Y3YQP8GW6	DB02240
RCB69HPY0X	DB02240
U36W9HNV6D	DB02242
GPL8T5ZO3M	DB02245
IDK7C2HS09	DB02249
9HK5L7YBBR	DB02252
I0403ML141	DB02255
W78I7AY22C	DB02256
42EWD89I80	DB02261
61H4T033E5	DB02262
60GCX7Y6BH	DB02266
74KHC72QXK	DB02272
46L1B02ND9	DB02273
2PZL5A0W0M	DB02279
PPL7YW1M9W	DB02280
634Z2VK3UQ	DB02282
C2K325S808	DB02285
366037O6O7	DB02292
DEM9NIT1J4	DB02296
143NQ3779B	DB02300
S7499TYY6G	DB02300
49787G1ULV	DB02302
BIU61O9T9T	DB02304
H2D2X058MU	DB02315
ND2M416302	DB02325
3P5SU53360	DB02327
MM6384NG73	DB02329
F1MP7242Z5	DB02329
5JC2YZG56Q	DB02335
381Q4X082D	DB02338
W98518XGZ3	DB02340
749Y52DBP2	DB02341
6I2QW73SR5	DB02342
0CH9049VIS	DB02345
4964UZ79MI	DB02348
TL2TJE8QTX	DB02362
W4X6ZO7939	DB02365
L173DK6289	DB02371
76XC01FTOJ	DB02375
5Z93L87A1R	DB02377
J4R00M814D	DB02379
HN0RQ6SBWQ	DB02380
U0F1149OFR	DB02381
0T93LG5NMK	DB02383
9PLD60N7SO	DB02385
1XI90I177M	DB02400
RP072ZQ00E	DB02405
GZK92PJM7B	DB02406
V06I3ILG6B	DB02412
Q10817UXVT	DB02414
YS6K3EU393	DB02417
F5IA8X9O8M	DB02418
Z3K3VJ16KU	DB02424
418Q5V6PLJ	DB02425
SNP1XL23E6	DB02426
P90NWT719R	DB02428
K0118UX80T	DB02431
19936LIY2V	DB02448
QOP4K539MU	DB02452
Y73692GHI4	DB02456
A1O31ROR09	DB02464
L363D92ELK	DB02481
45543L74BS	DB02486
397W61ZHWY	DB02489
HP31W7FNP4	DB02507
J03523NK03	DB02509
3J50XA376E	DB02513
370V52HE4B	DB02515
Q479989WEA	DB02517
26C4VY6Z0M	DB02518
99Z2744345	DB02520
E0399OZS9N	DB02527
2ACZ6IPC6I	DB02530
0S3LEB8Q58	DB02530
8LL210O1U0	DB02531
O04F145ZJZ	DB02534
41A680M0WB	DB02536
58IFB293JI	DB02546
032K16VRCU	DB02556
T3G94E2LB1	DB02557
3F7O684NXF	DB02557
R73GS1TJE0	DB02561
7B646RJ70F	DB02568
425I4Y24YZ	DB02571
UE40BY1BZW	DB02576
J94PBK7X8S	DB02579
7C98FKB43H	DB02579
4720M0PK19	DB02579
1F7A44V6OU	DB02587
553XI1DS20	DB02591
0W860991D6	DB02594
NYX13NT29D	DB02596
K6106LV5Q8	DB02600
7UYG7X0F53	DB02601
ZFR70WJ2SL	DB02604
