flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm46181941	CIDs70788982	70788982	NEEFMPSSNFRRNC-HQUONIRXSA-N
CIDm00021800	CIDs70823268	70823268	CIWBQSYVNNPZIQ-YDAKIBFSSA-N
CIDm00009904	CIDs07087517	7087517	NPAGDVCDWIYMMC-ZDRBWGSPSA-N
CIDm00004989	CIDs00708857	708857	YSAUAVHXTIETRK-AATRIKPKSA-N
CIDm00073303	CIDs70906812	70906812	AVAACINZEOAHHE-CCKTUUABSA-N
CIDm00000160	CIDs70907196	70907196	PXGPLTODNUVGFL-LWCIGARKSA-N
CIDm00010631	CIDs07092715	7092715	FRQMUZJSZHZSGN-HPVYWYMASA-N
CIDm00010631	CIDs07092717	7092717	FRQMUZJSZHZSGN-FBGUWHDQSA-N
CIDm00004048	CIDs70962645	70962645	RQZAXGRLVPAYTJ-JNLQQLRISA-N
CIDm00032281	CIDs07098641	7098641	XNSAINXGIQZQOO-SDDRHHMPSA-N
CIDm00000160	CIDs71025073	71025073	PXGPLTODNUVGFL-SBWNBLDKSA-N
CIDm10028615	CIDs71039194	71039194	ZBGXUVOIWDMMJE-LZBDQSPTSA-N
CIDm00021800	CIDs00146364	71082507	JTCGZVWFMFIDFX-XEMJQECLSA-N
CIDm11949646	CIDs71085532	71085532	OBWASQILIWPZMG-YAELEZMHSA-N
CIDm00042395	CIDs71146257	71146257	FZCHYNWYXKICIO-KNACSLRFSA-N
CIDm00021800	CIDs71146258	71146258	CIWBQSYVNNPZIQ-QVWUKMSUSA-N
CIDm00003642	CIDs71146260	71146260	BMCQMVFGOVHVNG-SMFWIJQTSA-N
CIDm00003056	CIDs71146264	71146264	BOBLHFUVNSFZPJ-IKBAFPAXSA-N
CIDm00016533	CIDs71146265	71146265	SNHRLVCMMWUAJD-CJSVZMGRSA-N
CIDm00016533	CIDs71146269	71146269	SNHRLVCMMWUAJD-SSLVNWGISA-N
CIDm00005199	CIDs71150238	71150238	IPQVTOJGNYVQEO-DHPXDRLGSA-N
CIDm09930048	CIDs71158996	71158996	VBHQKCBVWWUUKN-UBFHEZILSA-N
CIDm09930048	CIDs71159047	71159047	VBHQKCBVWWUUKN-DVKDBIPTSA-N
CIDm00091488	CIDs71171469	71171469	UUOUOERPONYGOS-IRZBSEJGSA-N
CIDm00006238	CIDs71200612	71200612	DBPWSSGDRRHUNT-IPEKBPMVSA-N
CIDm00091488	CIDs71201702	71201702	UUOUOERPONYGOS-DUHLAKFNSA-N
CIDm00010631	CIDs71296912	71296912	FRQMUZJSZHZSGN-LNCZNRLPSA-N
CIDm00005470	CIDs71296931	71296931	WZDGZWOAQTVYBX-WNNRDQDXSA-N
CIDm00004568	CIDs71299255	71299255	VQOXZBDYSJBXMA-CCBILCGJSA-N
CIDm00005202	CIDs00005202	71299739	LTEXAUVYLLADEB-WLHGVMLRSA-N
CIDm00032603	CIDs71300360	71300360	UFUVLHLTWXBHGZ-FFJBHNKESA-N
CIDm00003268	CIDs57977515	71300364	IIUMCNJTGSMNRO-SDHVMKIKSA-L
CIDm00060668	CIDs71300368	71300368	LIQODXNTTZAGID-STKZERGVSA-N
CIDm00123610	CIDs71300397	71300397	CZKPOZZJODAYPZ-WSGIOKLISA-N
CIDm00005595	CIDs57174031	71300439	XIEGSJAEZIGKSA-ICHLHHFLSA-N
CIDm44564107	CIDs44564107	71301230	TZRFSLHOCZEXCC-HIVFKXHNSA-A
CIDm00003268	CIDs57977515	71301287	OAIHMBRTKDWZQG-NTUIXGKDSA-L
CIDm24762228	CIDs71306410	71306410	YPIMJBXEIGRISS-UHFFFAOYSA-N
CIDm16156130	CIDs45588096	71306787	YEAXWAGAAYUUBX-JVTOQCAZSA-N
CIDm71306834	CIDs71306834	71306834	MIXCUJKCXRNYFM-UHFFFAOYSA-M
CIDm16158473	CIDs71306891	71306891	OWMZNFCDEHGFEP-NFBCVYDUSA-N
CIDm00157688	CIDs10629256	71307535	TXONSEMUKVZUON-MSNAZLETSA-N
CIDm09810246	CIDs24847749	71308267	NSIATQGMQRDOCS-UHFFFAOYSA-F
CIDm00006238	CIDs71308418	71308418	DBPWSSGDRRHUNT-DLQPZYHTSA-N
CIDm00016124	CIDs00016124	71308443	NPZGSDFOXPZGAQ-UHFFFAOYSA-K
CIDm00004568	CIDs71308475	71308475	VQOXZBDYSJBXMA-ISCGSDQNSA-N
CIDm00011125	CIDs71308843	71308843	XGZVUEUWXADBQD-LDAMREJGSA-L
CIDm00071469	CIDs71309075	71309075	NNRXCKZMQLFUPL-QIAHAORHSA-N
CIDm00000948	CIDs71309190	71309190	GQPLMRYTRLFLPF-UMGOXHPOSA-N
CIDm00000767	CIDs71309526	71309526	PRKQVKDSMLBJBJ-IMSGLENWSA-N
CIDm00004048	CIDs71309606	71309606	RQZAXGRLVPAYTJ-ZBKAJZDZSA-N
CIDm00000767	CIDs71309826	71309826	BVKZGUZCCUSVTD-PGVNZGOUSA-N
CIDm00004101	CIDs71309860	71309860	VKYKSIONXSXAKP-IIYFYTTLSA-N
CIDm00000948	CIDs71309886	71309886	GQPLMRYTRLFLPF-VQEHIDDOSA-N
CIDm04517618	CIDs71309900	71309900	LPXPTNMVRIOKMN-SORTUTTKSA-M
CIDm00000946	CIDs71309901	71309901	IOVCWXUNBOPUCH-UKEFCNGDSA-M
CIDm00011125	CIDs71309904	71309904	XGZVUEUWXADBQD-GOCMCNPZSA-L
CIDm00222786	CIDs71310686	71310686	MFYSYFVPBJMHGN-IREIJJQWSA-N
CIDm00006238	CIDs71310977	71310977	DBPWSSGDRRHUNT-GGSYSODVSA-N
CIDm00517045	CIDs71311149	71311149	VMHLLURERBWHNL-MZCPDTSISA-M
CIDm00003939	CIDs71311290	71311290	GLXDVVHUTZTUQK-TWOSSSAOSA-M
CIDm00011125	CIDs71311391	71311391	XGZVUEUWXADBQD-OUDCDBHYSA-L
CIDm00004594	CIDs09568613	71311774	LGRFYKXKCZKDLS-DIYDTZFBSA-N
CIDm16129629	CIDs71311849	71311849	DOAKLVKFURWEDJ-FAZHXZQASA-N
CIDm00000160	CIDs71312086	71312086	PXGPLTODNUVGFL-GNYNFXKBSA-N
CIDm00132970	CIDs71312699	71312699	UVIQSJCZCSLXRZ-BRSOJCHPSA-N
CIDm00132970	CIDs71312700	71312700	UVIQSJCZCSLXRZ-IYDYMXCUSA-N
CIDm05310993	CIDs71313015	71313015	DJQOOSBJCLSSEY-VYMTUXDUSA-N
CIDm00008230	CIDs71313452	71313452	KBZOIRJILGZLEJ-WLZQOHKLSA-N
CIDm54677977	CIDs71313485	71313485	UTNUDOFZCWSZMS-KXFGXCNQSA-N
CIDm09825285	CIDs71313604	71313604	KGSXMPPBFPAXLY-ZBJDZAJPSA-N
CIDm09825285	CIDs71313605	71313605	KGSXMPPBFPAXLY-ZGAVCIBUSA-N
CIDm00063001	CIDs71313625	71313625	MADRIHWFJGRSBP-KGYXSTJHSA-N
CIDm00154256	CIDs50902419	71313639	OMZAMQFQZMUNTP-ZQAHQZODSA-N
CIDm00002308	CIDs71313644	71313644	NBMKJKDGKREAPL-PAEDUFRWSA-N
CIDm00065628	CIDs71313652	71313652	ZHSKUOZOLHMKEA-DSJZTGLDSA-N
CIDm00065628	CIDs71313652	71313653	YTKUWDBFDASYHO-KAKHDJJRSA-N
CIDm00012555	CIDs71313729	71313729	HNNIWKQLJSNAEQ-TXHXQZCNSA-N
CIDm00012555	CIDs71313729	71313730	CNBGNNVCVSKAQZ-WFGJKAKNSA-N
CIDm00164521	CIDs71313917	71313917	UDGHXQPQKQPSBB-DBQCFHGCSA-N
CIDm00021800	CIDs71313951	71313951	CIWBQSYVNNPZIQ-SCNNTSHJSA-N
CIDm00002391	CIDs71314023	71314023	KHOITXIGCFIULA-YJXZWZGQSA-N
CIDm00042615	CIDs71314307	71314307	PYMDEDHDQYLBRT-YOGFSURDSA-N
CIDm00042615	CIDs71314307	71314308	CUWODFFVMXJOKD-ZGBFLTMOSA-N
CIDm00444006	CIDs71314603	71314603	AFZFFLVORLEPPO-OZTHMHAPSA-N
CIDm00047419	CIDs71314629	71314629	KEJCWVGMRLCZQQ-DJOOGFTASA-N
CIDm00002663	CIDs71314631	71314631	VKJHTUVLJYWAEY-ZRKVMCHMSA-N
CIDm00002663	CIDs71314631	71314632	JOATXPAWOHTVSZ-MDHZFFEXSA-N
CIDm00002663	CIDs71314633	71314633	VKJHTUVLJYWAEY-CGYOIASKSA-N
CIDm00002663	CIDs71314633	71314634	JOATXPAWOHTVSZ-HJMHQIEASA-N
CIDm00032603	CIDs71314904	71314904	UFUVLHLTWXBHGZ-AVENPWRCSA-N
CIDm00032797	CIDs71314918	71314918	FCSHDIVRCWTZOX-PAEDUFRWSA-N
CIDm00002792	CIDs71314919	71314919	FBRAWBYQGRLCEK-VTZFNKFGSA-N
CIDm00002792	CIDs71314920	71314920	FBRAWBYQGRLCEK-PBNWNSBXSA-N
CIDm00222786	CIDs71314981	71314981	MFYSYFVPBJMHGN-IFBQEKQHSA-N
CIDm09815559	CIDs29921364	71315086	BHGFUQJUTOVQOS-DHTOPLTISA-N
CIDm00002914	CIDs71315142	71315142	UWFYSQMTEOIJJG-AEPOZUCSSA-N
CIDm00216210	CIDs71315160	71315160	YBSJFWOBGCMAKL-FIBGUPNXSA-N
CIDm16129629	CIDs71315187	71315187	DOAKLVKFURWEDJ-WJGQFOGUSA-N
CIDm00021800	CIDs71315852	71315852	CIWBQSYVNNPZIQ-RAZIZKHKSA-N
CIDm00027993	CIDs71316393	71316393	QTTMOCOWZLSYSV-HSWWYJIASA-M
CIDm00027993	CIDs71316393	71316394	YJBYRYVLFAUXBJ-DLIXUXMWSA-N
CIDm00003267	CIDs71316481	71316481	RSEPBGGWRJCQGY-NLDCXAQVSA-N
CIDm00062956	CIDs71316969	71316969	FQYBAGQKPPILDV-OXIQQVKJSA-L
CIDm00062956	CIDs71316969	71316970	WOIWWYDXDVSWAZ-NHCUHLMSSA-N
CIDm00062956	CIDs71316971	71316971	ZPIVICMRZRGSIT-VNIGMUBVSA-M
CIDm00062956	CIDs71316971	71316972	WOIWWYDXDVSWAZ-NHMKIHRISA-N
CIDm00005565	CIDs00005565	71325638	AEDGESQGCDWYCF-UHFFFAOYSA-N
CIDm00000785	CIDs00000785	71340413	AAKBGPWEPYJQHC-UHFFFAOYSA-N
CIDm00000961	CIDs00000961	71343676	ZODLBALIYALCFJ-UHFFFAOYSA-O
CIDm00000961	CIDs00000961	71343677	JOBBRIRILCAFIA-UHFFFAOYSA-O
CIDm00000961	CIDs00000961	71343678	OERSQQSRDNGGHG-UHFFFAOYSA-O
CIDm00000961	CIDs00000961	71343679	GDBVVZGIJIYSSB-UHFFFAOYSA-O
CIDm00071348	CIDs00071348	71348	DEXPIBGCLCPUHE-UHFFFAOYSA-N
CIDm00071348	CIDs00071348	71349	PUDHBTGHUJUUFI-UHFFFAOYSA-N
CIDm00000961	CIDs00000961	71361048	DSJYSRTZHXBOCX-UHFFFAOYSA-M
CIDm00005238	CIDs00071368	71368	FVAUCKIRQBBSSJ-LAIFMVDKSA-M
CIDm00061520	CIDs00071380	71380	AHBGXTDRMVNFER-SIUYXFDKSA-L
CIDm00005727	CIDs00071381	71381	JIAARYAFYJHUJI-OUMJLSBWSA-L
CIDm00005238	CIDs00071382	71382	FVAUCKIRQBBSSJ-FXMLPJBTSA-M
CIDm00002792	CIDs00071386	71386	FBRAWBYQGRLCEK-AVVSTMBFSA-N
CIDm00000961	CIDs00000961	71405058	LTBNIQLGRCKAOJ-UHFFFAOYSA-N
CIDm00071406	CIDs00071406	71406	AOBORMOPSGHCAX-UHFFFAOYSA-N
CIDm00003056	CIDs00071414	71414	BOBLHFUVNSFZPJ-JOYXJVLSSA-N
CIDm00000785	CIDs00000785	71416669	NZBLLVCZDAHEDX-UHFFFAOYSA-N
CIDm00005419	CIDs00005419	71430917	HPGQQPUQEIRXHP-UHFFFAOYSA-N
CIDm00005772	CIDs71431204	71431204	BJFIDCADFRDPIO-MWKWFOLHSA-N
CIDm00005565	CIDs00005565	71433	WYHIICXRPHEJKI-UHFFFAOYSA-N
CIDm00005636	CIDs71433691	71433691	TVHAZVBUYQMHBC-BJODSLRWSA-N
CIDm00008230	CIDs00644077	71433963	HDJRJVGFMICQRS-HPILINOVSA-N
CIDm00005565	CIDs00005565	71434	OKHMDSCYUWAQPT-UHFFFAOYSA-N
CIDm54677977	CIDs71434127	71434127	UTNUDOFZCWSZMS-QFFDRWTDSA-N
CIDm00132970	CIDs71434128	71434128	UVIQSJCZCSLXRZ-MBPXGKGISA-N
CIDm00065628	CIDs71434142	71434142	ZHSKUOZOLHMKEA-UHBAQTEVSA-N
CIDm00065628	CIDs71434142	71434143	YTKUWDBFDASYHO-SGEUAGPISA-N
CIDm00062956	CIDs71316969	71434210	FQYBAGQKPPILDV-OXIQQVKJSA-L
CIDm00004048	CIDs71434247	71434247	RQZAXGRLVPAYTJ-CPPTVPENSA-N
CIDm00039524	CIDs71434330	71434330	IBLNKMRFIPWSOY-GQALSZNTSA-N
CIDm00061520	CIDs00071435	71435	AHBGXTDRMVNFER-FCHARDOESA-L
CIDm00006451	CIDs00006451	71440051	NNFIMRRERYDINV-UHFFFAOYSA-L
CIDm00005939	CIDs00005939	71444577	AGUDIRVJHRXIDK-UHFFFAOYSA-N
CIDm00005202	CIDs00005202	71446742	LTEXAUVYLLADEB-UHFFFAOYSA-N
CIDm16129617	CIDs16129617	71449001	XDSGCNRPXJYVQS-QSKWMZMPSA-N
CIDm00002547	CIDs71457949	71457949	JNIIDKODPGHQSS-FHLJGSFWSA-N
CIDm00157688	CIDs10629256	71459865	TXONSEMUKVZUON-WVJCOWEJSA-N
CIDm24950485	CIDs24950485	71464771	CGFHDECRJPWZAN-BTJKTKAUSA-N
CIDm09912092	CIDs71465055	71465055	IMOZEMNVLZVGJZ-DOVMRPOWSA-N
CIDm24950485	CIDs24950485	71465143	HOLLGBIRNNZMSO-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465184	BUGPXCCLVXQFIR-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465185	CGFHDECRJPWZAN-WLHGVMLRSA-N
CIDm24950485	CIDs24950485	71465186	BXRHSCZFFUACEL-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465225	RDURPWDXTWDXHD-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465227	SNALRWZQYGMJQD-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465280	QTNDLKAXJMXSRK-UHFFFAOYSA-M
CIDm24950485	CIDs24950485	71465282	UHFLNOMPMXVQLK-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465325	XVFGWAYFYRGHPO-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465326	SMAMFVIQDABSRW-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465424	RJHLMJVTNLXAPP-UHFFFAOYSA-N
CIDm24950485	CIDs24950485	71465426	PRZSYSCIRGFMAZ-UHFFFAOYSA-N
CIDm00071469	CIDs00071469	71469	NNRXCKZMQLFUPL-WBMZRJHASA-N
CIDm00003256	CIDs10440662	71469088	HZHKXULBUVLPPS-VIWBQTCHSA-N
CIDm00003256	CIDs10440662	71469090	DTXTTXKCVMPJNZ-OCHRGFELSA-N
CIDm00003256	CIDs10440662	71469091	MUFXDKWOYNFRDC-QMRUBVTKSA-N
CIDm00003256	CIDs10440662	71469205	IYJDTKIKTSUUGF-KVGXGOFSSA-N
CIDm00005419	CIDs00005419	71478514	KNRNKVKIYJPJCS-UHFFFAOYSA-N
CIDm00005419	CIDs00005419	71478515	KBLOPUAFXUQRPJ-UHFFFAOYSA-N
CIDm00005419	CIDs00005419	71478516	YYUQRTCJSVMOSO-UHFFFAOYSA-N
CIDm00004568	CIDs05311331	71502511	QHFJZLRHOPNUJI-KISLFJJESA-N
CIDm00455658	CIDs71502558	71502558	MTPVJAMZSWIGLZ-NGAFWABFSA-K
CIDm11254352	CIDs11454221	71533500	XAAXWXWFEQDYJE-AUPQJWDNSA-N
CIDm00441332	CIDs71556721	71556721	DLJKPYFALUEJCK-AHJQGUAMSA-N
CIDm11234049	CIDs71576658	71576658	XFALPSLJIHVRKE-LBPRGKRZSA-N
CIDm00003053	CIDs00003053	71586780	OGUICUFYVRBKBX-UHFFFAOYSA-L
CIDm00000813	CIDs71586976	71586976	ZLMJMSJWJFRBEC-BJUDXGSMSA-N
CIDm00005238	CIDs71587024	71587024	XMBWDFGMSWQBCA-FTXFMUIASA-N
CIDm00157429	CIDs00449677	71587039	IZOOGPBRAOKZFK-UHFFFAOYSA-I
CIDm00019190	CIDs00019190	71587099	BDBMLMBYCXNVMC-UHFFFAOYSA-N
CIDm00083606	CIDs06335517	71587231	PWYYWQHXAPXYMF-BJUDXGSMSA-N
CIDm00005238	CIDs06433622	71587249	XMBWDFGMSWQBCA-NJFSPNSNSA-M
CIDm00055331	CIDs00055331	71587302	ZVLZMESUJYRKKI-ZAFWUOJLSA-N
CIDm00005238	CIDs00167193	71587415	XMBWDFGMSWQBCA-AKLPVKDBSA-M
CIDm00000813	CIDs06328542	71587514	NPYPAHLBTDXSSS-OUBTZVSYSA-N
CIDm00000813	CIDs71586976	71587732	NPYPAHLBTDXSSS-BJUDXGSMSA-N
CIDm11519069	CIDs11519069	71600046	TZSLEWNMTCWGGY-UHFFFAOYSA-N
CIDm00005419	CIDs00716126	716126	BYJAVTDNIXVSPW-GFCCVEGCSA-N
CIDm00005419	CIDs00716128	716128	BYJAVTDNIXVSPW-LBPRGKRZSA-N
CIDm00216210	CIDs71626150	71626150	YBSJFWOBGCMAKL-KLTYLHELSA-N
CIDm00004594	CIDs09568613	71677827	HUUZKSCLHSGGKY-QLGOZJDFSA-N
CIDm00000160	CIDs71684403	71684403	PXGPLTODNUVGFL-CXMQRTRKSA-N
CIDm00132970	CIDs09821849	71696658	XYWUQAABAIPZPO-AXUALZGKSA-N
CIDm10465263	CIDs11658859	71711006	AYEYPPGCJSRUAN-YIDNRZKSSA-N
CIDm24950485	CIDs25151504	71711803	SMAMFVIQDABSRW-MQDFIUJKSA-N
CIDm00119830	CIDs05481350	71714119	DJCLNKKHALBVLK-PFEQFJNWSA-N
CIDm00132970	CIDs19961652	71715677	XYWUQAABAIPZPO-UHFFFAOYSA-N
CIDm00002792	CIDs71716069	71716069	FBRAWBYQGRLCEK-RJFLZJKCSA-N
CIDm16130199	CIDs71716942	71716942	PEASPLKKXBYDKL-DPNMZOKDSA-N
CIDm00005199	CIDs71724617	71724617	IPQVTOJGNYVQEO-CNYYXWPDSA-N
CIDm00004568	CIDs71730711	71730711	VQOXZBDYSJBXMA-KGSXARGLSA-N
CIDm11501341	CIDs71734455	71734455	NCWZOASIUQVOFA-VZARJDOHSA-N
CIDm00005727	CIDs03007855	71746254	VVAFPINLMUZUIU-UHFFFAOYSA-K
CIDm00005727	CIDs03007855	71748265	QRTFBBVTAFLZKG-UHFFFAOYSA-D
CIDm00005727	CIDs03007855	71748266	PZVVXRYHDITUNJ-UHFFFAOYSA-J
CIDm00005727	CIDs03007855	71748276	IQVLNIBAOVNNLY-UHFFFAOYSA-F
CIDm00005727	CIDs03007855	71748277	FCARGCBRWXBMBV-UHFFFAOYSA-H
CIDm00005727	CIDs03007855	71748278	BMGAKZSSRLFXSV-UHFFFAOYSA-I
CIDm00003734	CIDs71749521	71749521	XQZXYNRDCRIARQ-ZESHZVJFSA-N
CIDm00003743	CIDs71749522	71749522	UUMLTINZBQPNGF-RRVWJQJTSA-N
CIDm00012597	CIDs71749628	71749628	KLDXJTOLSGUMSJ-GVZKVBLJSA-N
CIDm00003911	CIDs71749769	71749769	RGLRXNKKBLIBQS-WFAPNXKYSA-N
CIDm00003911	CIDs71749769	71749770	GFIJNRVAKGFPGQ-VKRAQIMDSA-N
CIDm00003911	CIDs71749771	71749771	RGLRXNKKBLIBQS-RMCLBLFISA-N
CIDm00003911	CIDs71749771	71749772	GFIJNRVAKGFPGQ-DCENTUDKSA-N
CIDm00013314	CIDs71749840	71749840	FJIKWRGCXUCUIG-KQORAOOSSA-N
CIDm00004031	CIDs71749915	71749915	PLGQWYOULXPJRE-FFPZBHEPSA-N
CIDm00004031	CIDs71749915	71749916	VYVKHNNGDFVQGA-RKAHMFOGSA-N
CIDm00010631	CIDs71749933	71749933	FRQMUZJSZHZSGN-NRIWUXOLSA-N
CIDm00055331	CIDs71750767	71750767	CMPAGYDKASJORH-LXEKAHDWSA-N
CIDm00004810	CIDs71750861	71750861	WPNJAUFVNXKLIM-KHORGVISSA-N
CIDm00004422	CIDs71750904	71750904	WJBLNOPPDWQMCH-TVFUAGGXSA-N
CIDm00009904	CIDs71750926	71750926	NPAGDVCDWIYMMC-UEEMPIPESA-N
CIDm00004450	CIDs71750978	71750978	CNNVSINJDJNHQK-NIIDSAIPSA-N
CIDm00004450	CIDs71750978	71750979	RGPDEAGGEXEMMM-FIBGUPNXSA-N
CIDm00060183	CIDs71751524	71751524	IYNMDWMQHSMDDE-IKYUKNMNSA-N
CIDm00060183	CIDs71751525	71751525	IYNMDWMQHSMDDE-YJNRBLCDSA-N
CIDm00072022	CIDs71751533	71751533	ODAIHABQVKJNIY-JQTRWJDCSA-N
CIDm00025959	CIDs71751729	71751729	VRWKTAYJTKRVCU-KXQXRYAFSA-N
CIDm00004895	CIDs71751747	71751747	LRJOMUJRLNCICJ-DMDLTSEXSA-N
CIDm00000160	CIDs71751858	71751858	PXGPLTODNUVGFL-GUQSBDNTSA-N
CIDm00107994	CIDs71751930	71751930	FLSLEGPOVLMJMN-CWFSZBLJSA-N
CIDm05464096	CIDs71751965	71751965	KEDYTOTWMPBSLG-CZIOMAOESA-N
CIDm05464096	CIDs71751966	71751966	KEDYTOTWMPBSLG-AAKKAQALSA-N
CIDm05464096	CIDs71751967	71751967	KEDYTOTWMPBSLG-DMNWLIRTSA-N
CIDm05464096	CIDs71751968	71751968	KEDYTOTWMPBSLG-QDOSWSISSA-N
CIDm00003425	CIDs71752075	71752075	OHRURASPPZQGQM-FPMWKHEMSA-N
CIDm00005199	CIDs71752178	71752178	JQVYZJIFFAHQKX-MCWZPCPVSA-L
CIDm00005199	CIDs71752178	71752179	IPQVTOJGNYVQEO-GBKKPITLSA-N
CIDm00005202	CIDs71752180	71752180	QZAYGJVTTNCVMB-KHORGVISSA-N
CIDm06918182	CIDs46782943	71752247	XXUZFRDUEGQHOV-OGOJBCJYSA-J
CIDm00151174	CIDs71752433	71752433	TUYWTLTWNJOZNY-IDPVZSQYSA-N
CIDm00005470	CIDs71752564	71752564	WZDGZWOAQTVYBX-MRYONUIQSA-N
CIDm00006436	CIDs71752671	71752671	YNDXUCZADRHECN-YIBYAAHOSA-N
CIDm05360237	CIDs71752876	71752876	IYVFNTXFRYQLRP-YSGWUIRQSA-N
CIDm00157688	CIDs45040689	71752957	TXONSEMUKVZUON-IVSWLDFKSA-N
CIDm10028615	CIDs71752984	71752984	NQRYCIGCIAWEIC-DNYRYAFNSA-N
CIDm10028615	CIDs71752984	71752985	ZBGXUVOIWDMMJE-MRDNJKQJSA-N
CIDm09966051	CIDs09966051	71768094	YQNWZWMKLDQSAC-UHFFFAOYSA-O
CIDm54677977	CIDs54684141	71771475	UTNUDOFZCWSZMS-YFHOEESVSA-M
CIDm00216416	CIDs00216416	71771771	GXESHMAMLJKROZ-IAPPQJPRSA-O
CIDm00010631	CIDs71771813	71771813	FRQMUZJSZHZSGN-VNXPQXOCSA-N
CIDm00009904	CIDs71772031	71772031	NPAGDVCDWIYMMC-BHTJUXDYSA-N
CIDm00092725	CIDs71772146	71772146	NAZATOKUDNDUAR-YKRIZQDUSA-N
CIDm00092725	CIDs71772146	71772147	MTYWFNZUFLIARL-TZHIXCAUSA-N
CIDm00000160	CIDs71772240	71772240	PXGPLTODNUVGFL-FIKRHLDTSA-N
CIDm00003425	CIDs71772289	71772289	OHRURASPPZQGQM-JYUXYILSSA-N
CIDm11001318	CIDs11001318	71772370	TXEIIPDJKFWEEC-UHFFFAOYSA-M
CIDm00157688	CIDs06918295	71772561	YIHUEPHBPPAAHH-RPAAPDOXSA-N
CIDm00002914	CIDs71773459	71773459	UWFYSQMTEOIJJG-SWUUJEQTSA-N
CIDm00032603	CIDs71773464	71773464	UFUVLHLTWXBHGZ-PZAILJFHSA-N
CIDm00033030	CIDs71773465	71773465	GTNDZRUWKHDICY-ZLNNALEKSA-N
CIDm00033030	CIDs71773465	71773466	OYSKUZDIHNKWLV-OIYUKZNBSA-N
CIDm00003783	CIDs42066885	71773494	QVPSGVSNYPRFAS-VFEDWATDSA-N
CIDm00016533	CIDs71773506	71773506	SNHRLVCMMWUAJD-BZGVBTBQSA-N
CIDm00021826	CIDs71773517	71773517	TZIZWYVVGLXXFV-LHQLQPAFSA-N
CIDm00003053	CIDs00003053	71774598	UXIDHQPACNSJJP-UHFFFAOYSA-I
CIDm00012559	CIDs71774666	71774666	YAVZHCFFUATPRK-ZRFBBQNWSA-N
CIDm00003641	CIDs71774772	71774772	ALEXXDVDDISNDU-LLQCUFQISA-N
CIDm00011125	CIDs00011125	71774815	HQRPHMAXFVUBJX-UHFFFAOYSA-L
CIDm00054313	CIDs71775001	71775001	HIFJCPQKFCZDDL-LESJYEESSA-N
CIDm00060668	CIDs71775011	71775011	LIQODXNTTZAGID-QWZMIJJTSA-N
CIDm00005832	CIDs71775018	71775018	IMONTRJLAWHYGT-VFPNFYTQSA-N
CIDm00000160	CIDs71775535	71775535	PXGPLTODNUVGFL-CIAMFEAVSA-N
CIDm00441332	CIDs71775541	71775541	DLJKPYFALUEJCK-DGSWJBODSA-N
CIDm00013344	CIDs00013344	71775716	QEEAPRPFLLJWCF-UHFFFAOYSA-K
CIDm00005939	CIDs00005939	71775936	FKPUYTAEIPNGRM-UHFFFAOYSA-N
CIDm54682541	CIDs71776072	71776072	UHHHTIKWXBRCLT-TWRJQEENSA-N
CIDm00071469	CIDs71776095	71776095	NNRXCKZMQLFUPL-ITXAQZHCSA-N
CIDm00060496	CIDs71776325	71776325	ZPBWCRDSRKPIDG-VEBNMXATSA-N
CIDm00443379	CIDs71777261	71777261	DUDLNVUQNQFAHG-ZYYWLDTQSA-M
CIDm00443379	CIDs71777261	71777262	LZFZMUMEGBBDTC-BPQTYXTHSA-N
CIDm00003370	CIDs71777368	71777368	SYWHXTATXSMDSB-ZHZPSGOYSA-N
CIDm16130957	CIDs71777441	71777441	OVBICQMTCPFEBS-BGGKUZSWSA-N
CIDm16130957	CIDs71777441	71777442	GJNXBNATEDXMAK-NOFUDIHGSA-N
CIDm16132283	CIDs16133817	71777450	RKGLLHCSSVJTAN-YYICOITRSA-N
CIDm00007187	CIDs00007187	7187	OMPJBNCRMGITSC-UHFFFAOYSA-N
CIDm00072022	CIDs04687013	71964883	ODAIHABQVKJNIY-UHFFFAOYSA-M
CIDm00006238	CIDs00719694	719694	DBPWSSGDRRHUNT-OUCVULTDSA-N
CIDm00005832	CIDs00719697	719697	IMONTRJLAWHYGT-VTJKKSGASA-N
CIDm00072022	CIDs00072022	72022	ODAIHABQVKJNIY-PEDHHIEDSA-N
CIDm00027686	CIDs00027686	72026830	FSINDHDHRQZTPH-UHFFFAOYSA-L
CIDm00004896	CIDs00072078	72078	JDOZJEUDSLGTLU-VWUMJDOOSA-N
CIDm00114709	CIDs09881504	72163215	NPRHGKFPWWAWNW-APBURCQWSA-N
CIDm00005595	CIDs00072165	72165	ZNRGQMMCGHDTEI-RYUDHWBXSA-N
CIDm00004638	CIDs72166959	72166959	ICMWWNHDUZJFDW-LQMCTMSCSA-N
CIDm00024642	CIDs00072170	72170	GBECUEIQVRDUKB-RYDPDVNUSA-M
