MESH 	 drugbank_ids with | as seperator  
D001556	DB00431
C030852	DB00361
D017257	DB00178
D010096	DB01580
C006656	DB00719
C036604	DB00187
D008616	DB01365
C031143	DB01700
D000068816	DB00210
D005944	DB01296
D005947	DB02379
D002936	DB00568
D003913	DB01576
D003915	DB00514
D003916	DB01529
D003918	DB00509
D013936	DB04485
C049429	DB01334|DB01135
C038844	DB03025
C027667	DB01726
D016049	DB00900
D004949	DB01215
D013847	DB00372
D018817	DB01454
D019819	DB01222
D013840	DB01154
C106731	DB01997
D003622	DB00250
D018818	DB00800
D003620	DB01219
D019815	DB03902|DB02737
D010074	DB00621
D017328	DB00492
D006096	DB00027
C030521	DB02955
C017226	DB04400
D017323	DB00707
C006470	DB01352
C013908	DB02115
D010076	DB00842
D004837	DB00668
C041226	DB01162
D014223	DB00384
C010531	DB04310
D014229	DB00897
D018967	DB00734
C035133	DB00370
C061131	DB01153
C007297	DB03260
D003366	DB01284
C053562	DB01189
D045542	DB03205
C012987	DB02054
D008620	DB00371
D002710	DB00878
C084835	DB01462
C077073	DB00348
C024107	|DB03258
C073007	DB00710
C004981	|DB01952
D014311	DB00427
D014640	DB00512
D014641	DB02130
D001285	DB00572
D005703	DB00483
D005702	DB00674|DB02231
C033550	DB04132
D009266	DB00844
C035736	DB03553
D013442	DB01138
D009268	DB00779
D013444	DB00263
C024565	DB03733
C052018	DB01150
C059041	DB02860
C004651	DB04165
D005016	DB00311
D005013	DB00593
C013769	DB00896
C473478	DB01268
C105196	DB00109
D004491	DB01010
D004492	DB00974
C095108	DB00701
C095105	DB00307
D007444	DB00638
D010830	DB00981
D010837	DB01022
C023754	DB00697
D000635	DB01490
D009675	DB01051
C495469	|DB04066
C078456	DB00004
D008730	DB00553
D008733	DB01028
D008736	DB00232
D001664	DB02073
D010303	DB01421
C098189	DB03167
C032171	DB04066
D013806	DB00277
D008656	DB01357
D013805	DB01412
C005298	DB00892
C001293	DB02657
C005290	DB01428
D000628	DB01223
D001710	DB00121
D001712	DB00810
C476513	DB01002
D000622	DB00855
D009270	DB01183
D019772	DB01030
D014520	DB04827
D010546	DB00850
C009465	DB03864
D011761	DB03088
C084599	DB01559
D010852	DB00466
D000535	DB01370
D019818	DB00766
C031150	DB04343
C044642	|DB00902
C112666	DB00538
D016318	DB02999
C047681	DB01411
D016316	DB01018
D016642	DB01156
C067311	DB01248
D011162	DB02272
C001277	DB02424
D009921	DB00816
C049430	DB01226
D006157	|DB01972
D006153	DB04315
C060836	DB01132
D013148	DB00421
C035253	DB02024
C011685	DB00901
D002092	DB04250
C030517	DB04741
D013852	DB04572
D009070	DB04570
C071192	DB00494
C013915	DB01541
C055122	DB01083
D003561	DB00987
C038291	DB03866
C059896	DB00419
C067134	DB02502
C093622	DB00953
C101425	DB01263
D009388	DB01400
C046235	DB04459
D006221	DB01159|DB02330
C004858	DB01231
D014499	DB00791
D008795	DB00916
D019826	DB02659
C030190	DB02458
D012631	DB00418
D002746	DB00477
D002701	DB00446
D002707	DB00475
D005576	DB02587
D002747	DB00672
D005578	DB00828
D007792	DB00581
C084820	DB00392
C084826	DB01180
D019829	DB00238
C084825	DB01622
C034524	DB04688
D014508	DB03904
C078049	DB01044
D004155	DB01075
D014673	DB01339
C034347	DB00824
D001279	DB00732
C007333	DB01495
D009254	DB00607
C075375	DB00365
D000069439	DB01254
C033968	DB01425
C004649	DB00748
C068874	DB00293
D004028	DB00890
C046012	DB01919
D005000	DB00609
D008034	DB01627
D014560	DB01971
D004025	DB00804
C530840	DB04534
C098350	DB00460
D009661	DB00540
C022189	DB00909
C084178	DB00966
C012796	DB04381
D008728	DB01403
D008729	DB00723
D008727	DB00563
D008723	DB00474
D008721	DB00423
C028025	DB02285
C056814	DB00535
D020927	DB00633
C062765	DB00869
C062766	DB00616
C056493	DB00724
D008623	DB03345
C004357	DB01243
D007548	DB00883
D015474	DB00982
D007545	DB01064
D007544	DB01862
D010480	DB01074
D000638	DB01118
D000639	DB00321
D001728	DB00266
D000632	DB01424
C081309	DB01029
D012254	DB00811
D053243	DB00558
C036596	DB04794
D007099	DB00458
D015215	DB00495
D000525	DB00404
D000526	DB00866
D000527	DB00770
D008825	DB01110
D008535	DB00351
D011370	DB01123
D011374	DB00396
D012312	DB00867
D017239	DB01229
C032587	DB01250
D019342	DB03166
D019343	DB04272
D019344	DB04398
C026600	DB03222
C037663	DB00296
C029603	DB02181
C043958	DB02606
D003932	DB01452
D006145	DB01170
D006147	DB02377
D006140	DB00874
C017114	DB01535
D006143	DB00629
C009871	DB01146
C014481	DB01551
D017693	DB01390
D064098	DB00736
C106538	DB01048
D000082	DB00316
C010038	DB00548
D000069582	DB00402
D000069583	DB00230
D000069580	DB00905
C010920	DB02015
D013866	DB00352
D002066	DB01008
D064704	DB01137
D003647	DB04840
C030290	DB02175
C020731	DB01282
D000068698	DB00300
C040550	DB02383
C006696	DB01924
C005984	DB04789
C055139	DB00885
D000069348	DB01224
D000069349	DB00601
D004855	DB03515
D004857	DB02187
C017062	DB04581
D000068438	DB00484
C093875	DB00471
C006552	DB01852
D006569	DB04703
D000068437	DB00642
C108959	|DB04594
D005492	DB00158
C053541	DB01128
D014805	DB00115
D014801	DB00162
C079321	DB01537
D002117	DB00136
C100162	DB01063
D002112	DB00146
D002110	DB00201
D001462	DB01483
C046649	DB00268
C081643	DB13919
D002118	DB01373
D013467	DB00605
C034376	|DB04512
D014667	DB00067
D000068238	DB01046
D013469	DB00391
D001262	DB00335
C078903	DB04258
D009248	DB01203
D009243	DB01907|DB00157
D009241	DB00332
D054199	DB00852
C121677	DB01610
D005033	DB02967
D005032	DB01493
C088092	DB04725
D005036	DB01466
C012301	DB02852
D001398	DB00355
D001390	DB01061
C005618	DB01515
D010767	DB03945
C005617	DB01525
D004456	DB01057
D018170	DB00669
D000735	DB01536
C001505	DB04074
D008750	DB00968
D019438	DB00503
D008755	DB00353
C052035	DB00519
C104820	DB02044
C074031	DB01276
D010109	DB00935
D007559	DB00602
D019786	DB00789
C004691	DB01111
C047047	DB00248
D001735	DB04813
C015357	DB04045
D014047	DB00525
D010615	DB03783
D000655	DB00613
C034221	DB02232
D011217	DB01297
D004111	DB00985
D011419	DB02166
D008528	DB00784
D008525	DB00603
C489776	DB03616
D002217	DB00411
C437965	DB00275
D002065	DB00490
D012981	DB00464
C031136	DB03454
C006069	DB01071
D002981	DB01190
D011188	DB01345
D011189	DB00761
D005934	DB00040
D008898	DB01055
D000068756	DB00177
C049109	DB00425
D000068759	DB00983
D012431	DB01698
C076559	DB01102
C400223	DB04331
D012435	DB01752
C031590	DB02843
D012436	DB00118
D004999	DB01143
D004998	DB00965
C029899	DB03366
D003091	DB00803
D004997	DB00977
C035909	DB01675|
D003707	DB00618
C084555	DB00577
D017374	DB00715
C045575	|DB03594
D013693	DB00231
D013874	DB00599
D002077	DB00611
D017378	DB01796
D003078	DB01394
D003894	DB00035
D014221	DB00620
C003121	DB02663
D003891	DB01151
C467567	DB00480
D003899	DB00547
C060142	DB00731
C032801	DB00469
C014182	DB01399
D014271	DB00432
D014270	DB03226
D006591	DB01355
C034182	DB01750
C106389	DB00872
D005480	DB00712
D005484	DB04842
D005485	DB00499
D005486	DB03247
C024352	DB01073
D000068538	DB01126
D010293	DB01626
D003676	DB00746
D005557	DB03843
C008884	DB02076|
D004917	DB00199
D002108	DB00403
C081655	DB01863
C003330	DB00209
C417083	DB00022
D006919	DB00557
D006918	DB01005
C487779	DB01265
D014580	DB01586
D004737	DB00228
D000069347	DB00530
C101207	DB00496
D004049	DB00711
C077139	DB02021
D004280	DB00841
C001654	DB01892
C046894	|DB00354
C017967	DB04513
D014295	DB00440
D014294	DB01116
D014293	DB00347
C068329	DB00631
D014290	DB01214
D008294	DB00772
C061363	DB01208
D016572	DB00091
D014299	DB00726
C033696	DB01441
C065565	DB02055
C483858	DB04327
C089750	DB00315
C008216	DB03750
D004464	DB01127
D009643	DB01059
D009640	DB00717
C029178	|DB00735
D010118	DB00595
C051890	DB00762
D010972	DB02261
D010111	DB01192
D010113	DB03585
D010114	DB04823
D010115	DB00219
D017255	DB00459
D000616	DB00357
C057726	DB02105
C057728	DB04582
C059500	DB00760
C114556	DB00673
D017962	DB00132
D017963	DB00207
D017964	DB01167
C023768	DB01218
D015232	DB00917
D015230	DB02056
D007741	DB00598
D004126	DB01844
D011732	DB00114
C005795	DB04826
D011222	DB01588
D011736	DB00165
D007987	DB00644
C081222	DB00020
D007981	DB00854
D007980	DB01235
C067431	DB01006
D005839	DB00798
D000500	DB01431
C005087	DB04553
D018723	DB01019
C054920	DB00447
D011352	DB00387
C044181	DB02563
D053139	DB00198
C009091	DB03946
C027712	DB01353
D005905	DB01016
D005907	DB01120
C011301	DB00660
D013110	DB03203
D004984	DB00189
C011941	DB00486
D016293	DB00680
C414690	DB00700
D002261	DB04657
D003084	DB00375
D019258	DB01232
D019259	DB00709
D002308	DB03429
C066340	DB00323
C045742	DB01025
C086232	DB00559
D003065	|DB01992
C064276	DB00213
C031071	DB03838|DB03600
D003061	DB00318
D002040	DB01210
D002045	DB00297
D004221	DB00822
D002047	DB00921
C035359	DB03758
C030272	DB04299
D004226	DB01692
D004872	DB00153
D004008	DB00586
D004874	DB01253
D004875	DB04038
D002444	DB01112
D004878	DB00696
D002440	DB01331
D002443	DB01212
D002442	DB00438
D006160	DB04137
D003401	DB00148
C088658	DB00399
D014268	DB00831
D006585	DB00488
D006582	DB00756
D000069438	DB00973
C117268	DB00337
C086167	|DB01349
C121182	DB00031
C050296	|DB03656
D009582	DB00698
D012601	DB00747
C106266	DB00886
D001241	DB00945
D008194	DB00256
C100146	DB00662
C003321	DB01344
D013938	|DB01643
D008353	DB00742
D006000	DB02691
D004050	DB02520
D004053	DB00937
D004054	DB00255
C076946	DB00843
D014042	DB00839
D014043	DB00797
D014046	DB00500
C034550	DB02281
D014044	DB01124
C086827	DB00799
D004298	DB00988
D005050	DB00926
D014284	DB00279
D009355	DB00994
D006830	DB01275
D014282	DB00376
C004768	DB02129
D010630	DB00498
C004765	DB01701
D020682	DB00671
D008775	DB00959
D008774	DB00422
D018119	DB00649
D001115	DB04365
D000198	DB00919
C502411	DB04835
C029166	DB03052
C029617	DB01545
C005565	DB00663
D014196	DB00656
D008618	DB00849
D008619	DB00961
D008610	DB00825
C059514	DB02709
D008617	DB00532
D008614	DB00454
D009583	DB00336
C021976	DB02092
D007978	DB00848
D020849	DB00481
D012382	DB01301
C111046	DB02347
D007977	DB00504
C005419	DB01062
D011729	DB00545
D010633	DB00830
D010632	DB01620
D010634	DB01174
C090046	DB02116
D015738	DB00927
C032005	DB01677
C004945	DB00226
D015737	DB00401
C004940	DB03156
D008464	DB00657
C026013	DB01550
D015736	DB01023
D015735	DB00834
D005986	DB02263
C005090	DB04744
D010121	DB00107
C005095	DB03895
D017829	DB00889
D011343	DB00721
D011341	DB01599
D010129	DB02362
D011431	DB00647
D011344	DB01168
C037320	DB01506
C063449	DB00744
D000068718	DB01098
D016190	DB00958
D007190	DB00808
C067594	DB01091
D000404	DB01426
C018421	DB01201
D000409	|DB00160
D009963	DB02262
C043211	DB01136
D011239	DB00860
D000069603	DB00658
D000069605	DB00768
C020380	DB02531
C020891	DB04674
D012293	DB01045
C014477	DB00223
D012299	DB00478
D000069287	DB01101
D000069286	DB00188
C016212	DB02020
D004130	DB01488
D014530	DB03435
C010974	DB04539
D006024	DB00986
C107079	DB02950
D019817	DB03793
C038780	DB02406
D011342	DB01035
D017828	DB00615
C030796	DB02464
C005959	DB03817
C074619	DB00006|DB02351
D011346	DB00433
C041125	DB00881
D017485	DB03955
D000068736	DB00476
D000068737	DB01036
D000068882	DB01267
D011345	DB01039
C035144	DB01395
C047766	DB01408
C060343	DB00528
D003981	DB01119
C085665	DB00962
D014859	DB00682
D064750	DB01129
C120481	DB01410
C021148	DB01295
D002122	DB01164
D013498	DB04786
D013496	DB00870
D019888	DB00220
D013656	DB04348
D013654	DB01956
C013082	DB03229
C009819	|DB02237
D001589	DB00865
D004061	DB00861
D005048	DB01497
D014700	DB00661
D005040	DB00823
C012046	DB03699
C406224	DB00580
D005043	DB02854
C054852	DB01933
D005045	DB00292
D005047	DB00773
D000983	DB01435
C104727	DB00218
C085911	DB02656
D000961	DB00098
D005913	DB01067
C072042	DB00654
D008764	DB04183
D004400	DB00651
D018120	DB01216
D019469	DB00224
D014148	DB00302
D014147	DB00193
D007501	DB01592
D007505	DB00893
D010917	DB01604
C005553	DB00265|
D004317	DB00997
D004316	DB01142
D004315	DB00561
D001761	DB00290|DB02291
C004315	DB04816
D004319	DB00366
D004318	DB00254
D004087	DB00320
D001566	DB01086
C033019	DB01245
D009599	DB00325
D011530	DB00344
C029755	DB00868
C111237	DB02546
D010629	DB00914
D010626	DB02192
D010624	DB00780
D010622	DB03575
D010621	DB01438
D015725	DB00196
D015095	DB03644
D007213	DB00328
C473384	DB01283
C090450	DB01217
D000560	DB01163
D000561	DB01605
C043425	DB03701
D009966	DB01173
D010131	DB00233
C064925	DB00225
C000081	DB01447
C009250	DB01236
D017835	DB00716
D011405	DB01182
C115647	DB00216
D019386	DB00630
D011395	DB00420
D011398	DB01069
C029973	DB02317
C422649	DB01628
C008890	DB02557
C076029	DB00334
D011241	DB00635
D016567	DB00585
C036006	DB00776
D011718	DB00339
C089730	DB00412
C006149	DB00805
C032279	DB02746
D016700	DB01228
C055085	DB02300
D019271	DB04076
D019274	DB00083
C026733	DB01478
C039668	DB00546
C107241	DB04160
D017279	DB02345
C010833	DB02203
D003519	DB00979
D000068656	DB00764
D009020	DB00295
